#=================================================================
# Freeform
# Date: May 20 2019 - May 20 2019
"# Segments: Vtr: Non-Microsoft Traffic, Exclude Revenue > 10000, Market - EN-US"
#=================================================================


##############################################
# Freeform Table
##############################################
,Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit)
7427acfb88c24632abf091b29361d430,0,0,0,1,1,0,0,1,0,617,445,12,0,0,0,0,0,0
b4515a39e6ee41adac2a764917586c05,0,0,0,1,1,0,0,1,0,603,,50,0,0,0,0,5,0
b27094d656464c1fba4d6bfda629c48e,0,0,0,1,1,0,0,1,0,586,,6,0,0,0,0,3,0
377433be939b4f97b439f0f191dcfdf7,0,0,0,1,1,0,0,1,0,583,146.33333333333334,26,0,0,0,0,0,0
66f76af6dab843b19c9f04afac76aa90,0,0,0,1,1,0,0,1,0,579,,20,0,0,0,0,0,0
0f11b7a9402541a4b8b5bd1a48d8606e,0,0,0,1,1,0,0,1,0,551,,1,0,0,0,0,0,0
408799e13bb84c51bcbecbdf5ed5c0a5,0,0,0,1,1,0,0,1,0,548,,0,0,0,0,0,0,0
3d9194db08b04d399c24b32d49bdad70,0,0,0,1,1,0,0,1,0,528,373,6,0,0,0,0,0,0
8acd3f71bbca4244a814d3cc9847e5d7,0,0,0,1,1,0,0,1,0,528,,137,0,0,0,0,0,0
b19e4706ef7442d2b67454f64bbf6355,0,0,0,1,1,0,0,1,0,503,121,5,0,0,0,0,0,0
376e191e0c8f44cd9133a30d2915e52c,0,0,0,1,1,0,0,1,0,492,6,54,0,0,0,0,1,0
8802e3262da0410187e2687cc3cd9ed9,0,0,0,1,1,0,0,1,0,459,,31,0,0,0,0,0,0
00c4e992fe2947e1bedf114851314e51,0,0,0,1,1,0,0,1,0,441,,57,0,0,0,0,0,0
c743fb9e36534d58869926d705a217b1,0,0,0,1,1,0,0,1,0,437,59,16,0,0,0,0,0,0
4a462d594e38405ea9fb295e72d20544,0,0,0,1,1,0,0,1,0,431,,22,0,0,0,0,0,0
a09cb8a5ccb444baa44654c5756c30d3,0,0,0,1,1,0,0,1,0,421,5.375,19,0,0,0,0,0,0
b40b116388ff42f38908d50bf0f00f9c,0,0,0,1,1,0,0,1,0,420,,35,0,0,0,0,0,0
c6d6fd4bfbc34347b61d808519085991,0,0,0,1,1,0,0,1,0,399,,13,0,0,0,0,0,0
8df43f259981416db69649f0abe7e5d3,0,0,0,1,1,0,0,1,0,392,,45,0,0,0,0,0,0
492beb66003946f39886f578839661d9,0,0,0,1,1,0,0,1,0,384,10.5,33,0,0,0,0,1,0
565e3069042c49b6aa19ac813fdb132d,0,0,0,1,1,0,0,1,0,368,,24,0,0,0,0,0,0
56fd72186ac9422e9b5e0cf43e40a6ba,0,0,0,1,1,0,0,1,0,363,,7,0,0,0,0,0,0
5b79a1f18a7d4ccf9fd29315535e511f,0,0,0,1,1,0,0,1,0,351,,31,0,0,0,0,0,0
af8fb138191548b4b9733de16317fea9,0,0,0,1,1,0,0,1,0,341,306,10,0,0,0,0,0,0
62910e266a7145c193a240936a3539f3,0,0,0,1,1,0,0,1,0,326,22,91,0,0,0,0,0,0
d1004b294be5414aae988d58847b9768,0,0,0,1,1,0,0,1,0,324,,16,0,0,0,0,0,5
8f0899506ff84158a8b73c66e1f915ed,0,0,0,1,1,0,0,1,0,309,188,22,0,0,0,0,0,0
7b4a23306cb74509b42a718bdea5b855,0,0,0,1,1,0,0,1,0,306,,30,0,0,0,0,0,0
c45512d6e11c4f0783e0cb8a95d6d5fc,0,0,0,1,1,0,0,1,0,305,305,5,0,0,0,0,0,0
4843f767ee4a4a97a3aab1daa6580e64,0,0,0,1,1,0,0,1,0,298,8,29,0,0,0,0,2,0
11c614976faa484ca68ddfe1a345918d,0,0,0,1,1,0,0,1,0,298,,30,0,0,0,0,4,0
bcddb2642c994091bc9bc2f1241d36ec,0,0,0,1,1,0,0,1,0,286,15.5,26,0,0,0,0,0,0
6a890dfa301b4fa7a3bc72f966e92417,0,0,0,1,1,0,0,1,0,285,207,10,0,0,0,0,0,0
a578e3e3286e451da30fe32277fd4ee0,0,0,0,1,1,0,0,1,0,285,,15,0,0,0,0,0,0
e8d0af4e1778466cb165665e5dfca3fb,0,0,0,1,1,0,0,1,0,281,22,24,0,0,0,0,1,0
e987f7dec74642bd8da86a887f2fd7de,0,0,0,1,1,0,0,1,0,269,,22,0,0,0,0,0,0
bf8b52eeed0f4e04a31833c86145e0ab,0,0,0,1,1,0,0,1,0,251,12,45,0,0,0,0,1,0
113aa1c4596d404da1b6ac2b1e3dc631,0,0,0,1,1,0,0,1,0,236,,21,1,0,1,0,0,0
66321e0bf70a4b05b090d0e5585924d1,0,0,0,1,1,0,0,1,0,233,,16,0,0,0,0,0,0
89ac0f50b0bd462ebe58a84d1cce4dd2,0,0,0,1,1,0,0,1,0,224,2.3333333333333335,29,2,2,2,0,0,0
85e13124dc564604bcf94dcfdd48ea4c,0,0,0,1,1,0,0,1,0,223,,32,0,0,0,0,0,0
183abe3cb38a403a8d214ee13cd74f91,0,0,0,1,1,0,0,1,0,206,,39,0,0,0,0,0,0
d0bf2afae9484443842d0baa5945c3fe,0,0,0,1,1,0,0,1,0,204,,13,0,0,0,0,0,0
7d212f2d81b44d11afa3d89c6b36c7c2,0,0,0,1,1,0,0,1,0,194,,19,0,0,0,0,0,0
26896e9497ae4043882bcc808c589fcd,0,0,0,1,1,0,0,1,0,188,,40,0,0,0,0,0,16
6f37e3592ee3449898b2172af558047f,0,0,0,1,1,0,0,1,0,186,12,25,0,0,0,0,0,3
c5f7d4e0c95143cc9ea13b10b8375c7b,0,0,0,1,1,0,0,1,0,179,,17,0,0,0,0,0,0
af4d807f88034998aa75d91289708635,0,0,0,1,1,0,0,1,0,178,18.333333333333332,6,0,0,0,0,0,0
846ce8dc7ee944ceb30ee597ed8d1d95,0,0,0,1,1,0,0,1,0,177,75,2,0,0,0,0,0,0
c81b6836ad5a4c80b80bd75cb8d2a525,0,0,0,1,1,0,0,1,0,177,,14,0,0,0,0,0,0
c21f37f1f3da4e3592493f5de2512c73,0,0,0,1,1,0,0,1,0,173,16.25,3,0,0,0,0,0,0
abe8caaf9acb4a87acbc3a3f16d35c2d,0,0,0,1,1,0,0,1,0,169,34,9,0,0,0,0,1,0
6afc43cc57594bd58b1357abaea3b5f9,0,0,0,1,1,0,0,1,0,163,,2,0,0,0,0,0,0
01a57ac3b3bb4661a2799be14579ccc2,0,0,0,1,1,0,0,1,0,151,13.5,12,0,0,0,0,0,0
400872fd0df94a918a635a92e329169d,0,0,0,1,1,0,0,1,0,145,,9,0,0,0,0,0,0
9820d4e840674e3381c19a2e71ab10df,0,0,0,1,1,0,0,1,0,130,,20,0,0,0,0,0,0
9078346bcbac467fb478344fc279d149,0,0,0,1,1,0,0,1,0,126,,3,0,0,0,0,0,0
ceb8219707f3427f91b17f76c3ecd79a,0,0,0,1,1,0,0,1,0,123,,3,0,0,0,0,0,0
c9cabed9a1894128a7e28103e17c6b51,0,0,0,1,1,0,0,1,0,123,,1,0,0,0,0,0,0
880a036c81cb4d0cb2590c7480299f04,0,0,0,1,1,0,0,1,0,108,,5,0,0,0,0,0,0
f7b2d8ca62004ad1aa1c0f67206bd3fa,0,0,0,1,1,0,0,1,0,107,103,2,0,0,0,0,1,0
4848de69c7d745f59a03835a6497d3a6,0,0,0,1,1,0,0,1,0,104,,47,0,0,0,0,0,0
d8a720817aeb448b9b8f2c8aeb7692de,0,0,0,1,1,0,0,1,0,100,5,4,0,0,0,0,0,0
200f435f53ba408bb0a1c57aa86310e9,0,0,0,1,1,0,0,1,0,99,,9,0,0,0,0,0,0
ff1a16af8b8b466da6552687efae79df,0,0,0,1,1,0,0,1,0,93,,42,0,0,0,0,0,0
2c6811355fb3409baaf44e6d673789c7,0,0,0,1,1,0,0,1,0,84,35,4,0,0,0,0,1,0
7684c5022cea412faa6cbc7d3d92453f,0,0,0,1,1,0,0,1,0,81,,6,0,0,0,0,0,0
899f263a89c8425f98857287f58152fa,0,0,0,1,1,0,0,1,0,68,,10,0,0,0,0,0,1
db22dfda1ef64a2285679d2aa35a31fe,0,0,0,1,1,0,0,1,0,64,,29,0,0,0,0,0,0
c09bcd1a43264652bf777f47e2d405d3,0,0,0,1,1,0,0,1,0,58,18.5,1,0,0,0,0,0,0
39536260d58246c08e71e90eaa38e13e,0,0,0,1,1,0,0,1,0,57,,6,0,0,0,0,0,0
2ec99b3cdffa41a0ae3c62bbeea3188a,0,0,0,1,1,0,0,1,0,57,,1,0,0,0,0,0,0
4bd4247cf0b1414e8b91de9ba5c9198e,0,0,0,1,1,0,0,1,0,53,53,1,0,0,0,0,0,0
79d975d1502f46ecb108e9855eee6c6c,0,0,0,1,1,0,0,1,0,51,,12,0,0,0,0,0,3
d591f0f700824e429db644ec9da75ac3,0,0,0,1,1,0,0,1,0,51,,6,0,0,0,0,0,0
a0c98067c7f04868b4b0ed2d4792c610,0,0,0,1,1,0,0,1,0,50,,0,0,0,0,0,0,0
522b416547b74b62a0254665047d3937,0,0,0,1,1,0,0,1,0,44,9,10,0,0,0,0,0,0
afd58c6917b64fb4a2fa54a95966ae17,0,0,0,1,1,0,0,1,0,41,,11,0,0,0,0,0,0
282f5cde821d4fe1ab5cb9a63ce3d7f9,0,0,0,1,1,0,0,1,0,41,,2,0,0,0,0,0,0
5d2c9005987c4237876ebfe427c3a313,0,0,0,1,1,0,0,1,0,40,11,16,0,0,0,0,0,0
43f38bcb114c458cafd4ed5650764214,0,0,0,1,1,0,0,1,0,39,38,14,0,0,0,0,0,0
be24e11bafbb44f6aca6d4b9927dbd3c,0,0,0,1,1,0,0,1,0,39,2,4,0,0,0,0,0,0
dea5e7683c3b4781ba57d5aa630fe8ca,0,0,0,1,1,0,0,1,0,37,,5,0,0,0,0,0,0
004fb29f706f4613925e9d892ca56d6b,0,0,0,1,1,0,0,1,0,35,,22,0,0,0,0,0,0
83171428c5314d39bdb3ce857bb44d2e,0,0,0,1,1,0,0,1,0,33,,15,0,0,0,0,0,0
9b6796612d0f47b895675a8ad2552eea,0,0,0,1,1,0,0,1,0,32,,5,0,0,0,0,0,0
8ee02fb8030745ccb532bbd2ba2f1d81,0,0,0,1,1,0,0,1,0,31,,3,0,0,0,0,0,0
f5b5943190bb49e0a694b14569bb1bb0,0,0,0,1,1,0,0,1,0,30,,10,0,0,0,0,0,0
42745a75f2494c999bd884905e9a7dad,0,0,0,1,1,0,0,1,0,29,,4,0,0,0,0,0,0
19d9dab7b8f74da28265ff5891c6fc2e,0,0,0,1,1,0,0,1,0,28,,6,0,0,0,0,0,0
7838bc3b6ee047f6b7461ed178dccab5,0,0,0,1,1,0,0,1,0,28,,1,0,0,0,0,0,0
e85f7f15ff6b4a87a37c62460279eb79,0,0,0,1,1,0,0,1,0,24,23,1,0,0,0,0,0,0
05fef3d2f82042cd9a6c5adfa7e4fd1d,0,0,0,1,1,0,0,1,0,21,6.666666666666667,2,0,0,0,0,0,0
abda430b1d6147cd82799f41f2281af1,0,0,0,1,1,0,0,1,0,21,,22,0,0,0,0,0,0
f79262f057f64334986982e1a28c1189,0,0,0,1,1,0,0,1,0,20,,0,0,0,0,0,0,0
779f0656828448c5b2211ac3a985926e,0,0,0,1,1,0,0,1,0,19,,5,0,0,0,0,0,0
3fadac9a0895471a9e56b261270b3433,0,0,0,1,1,0,0,1,0,19,,5,0,0,0,0,0,0
748bf6c641ea484d9214380c792381c6,0,0,0,1,1,0,0,1,0,19,,3,0,0,0,0,0,0
a45beadefa65451f95d43b1e81f0b179,0,0,0,1,1,0,0,1,0,18,,6,0,0,0,0,0,0
b905f65e60ee41649196402dda0e5b55,0,0,0,1,1,0,0,1,0,18,,2,0,0,0,0,0,0
753f8c3f2794492ab4705f12812d3fe2,0,0,0,1,1,0,0,1,0,16,16,6,0,0,0,0,0,0
c4979e5c26834aa286f67b910104228a,0,0,0,1,1,0,0,1,0,15,15,0,0,0,0,0,0,0
8b6ca6b7a8428f49bedde44073ffb1a5,0,0,0,1,1,0,0,1,0,15,,6,0,0,0,0,0,0
59224115210a478591a5bc6e1da21aa5,0,0,0,1,1,0,0,1,0,15,,5,0,0,0,0,0,0
5e3724981d034941aeccdf0bd0881500,0,0,0,1,1,0,0,1,0,15,,1,0,0,0,0,0,0
7d6410e9e506404b9015beda8bc48723,0,0,0,1,1,0,0,1,0,15,,0,0,0,0,0,0,0
55e67177eaa547ada3142134c7dab4dc,0,0,0,1,1,0,0,1,0,14,6,4,0,0,0,0,0,0
3364f2232a2a4a9b8beab9014c8820e4,0,0,0,1,1,0,0,1,0,13,,2,0,0,0,0,0,0
01ba05d0c70e4aa185d6cd758d1debdf,0,0,0,1,1,0,0,1,0,12,1,34,0,0,0,0,0,0
a343ddffffcc4ec69f77929afa44b64f,0,0,0,1,1,0,0,1,0,11,2,7,0,0,0,0,0,0
981df07cfd59444281851b03b545c323,0,0,0,1,1,0,0,1,0,10,10,2,0,0,0,0,0,0
582c04d0f7f84303b183938c34b0095b,0,0,0,1,1,0,0,1,0,10,,4,0,0,0,0,0,0
b11e1eb693f9428892a97ddce67f09c2,0,0,0,1,1,0,0,1,0,10,,3,0,0,0,0,0,0
13f2820184dd486887331981cf8a53e1,0,0,0,1,1,0,0,1,0,9,,1,0,0,0,0,0,0
0e8d928f26054cfda97f019334086595,0,0,0,1,1,0,0,1,0,9,,1,0,0,0,0,0,0
63dd3ad96bcf40ffb93880fa03901ec8,0,0,0,1,1,0,0,1,0,8,4,8,0,0,0,0,0,0
8dcd7c4e401544189d7ea61cdcd273cc,0,0,0,1,1,0,0,1,0,7,7,2,0,0,0,0,0,0
0840f7df880d43d6b202c6721f5e2c3e,0,0,0,1,1,0,0,1,0,7,,2,0,0,0,0,0,0
d63ff453031e4e93965b23981e43f4db,0,0,0,1,1,0,0,1,0,7,,1,0,0,0,0,0,0
2132e5aaf9444a3db2b144337d99761c,0,0,0,1,1,0,0,1,0,6,,0,0,0,0,0,0,0
6ce1308aed824750a48d6fbedec82550,0,0,0,1,1,0,0,1,0,5,5,1,0,0,0,0,0,0
c0f154ebd6314454ac49c04d389e4bb2,0,0,0,1,1,0,0,1,0,5,,5,0,0,0,0,0,0
5e60cfed1278446fa30b574ae23a93d5,0,0,0,1,1,0,0,1,0,5,,1,0,0,0,0,0,0
451e49de84264673bceb0beb4c587953,0,0,0,1,1,0,0,1,0,4,,2,0,0,0,0,0,0
0e10c588b10d44328588ca8f8c64f00d,0,0,0,1,1,0,0,1,0,3,,1,0,0,0,0,0,0
85f830018b614c1f93a1985be51ba063,0,0,0,1,1,0,0,1,0,3,,1,0,0,0,0,0,0
7ccfd35e486942cd9e1a014273465271,0,0,0,1,1,0,0,1,0,3,,1,0,0,0,0,0,0
caff96dae6cb46a68dda9ec36be82f8d,0,0,0,1,1,0,0,1,0,3,,1,0,0,0,0,0,0
f8f21874513c42518260ca2faae891dd,0,0,0,1,1,0,0,1,0,2,2,0,0,0,0,0,0,0
1ea8af23020843f69896e33d40c290ff,0,0,0,1,1,0,0,1,0,2,,1,0,0,0,0,0,0
f97c9051064141748f96dde22347f43d,0,0,0,1,1,0,0,1,0,2,,0,0,0,0,0,0,0
f24e70a898f14995a6390bf9af114214,0,0,0,1,1,0,0,1,0,,,21,0,0,0,0,1,0
503b6f3642f047e895257ce7b60f36d7,0,0,0,1,1,0,0,1,0,,,10,0,0,0,0,0,0
3c5fe55a463b492ab5df559476d2e986,0,0,0,1,1,0,0,1,0,,,8,0,0,0,0,0,0
eb2bf60dde204836bc4c770a4e944246,0,0,0,1,1,0,0,1,0,,,6,0,0,0,0,0,0
27bc832eb9da4b48a6f2437ef87a3587,0,0,0,1,1,0,0,1,0,,,5,0,0,0,0,0,0
e4d6e8de5d234282b5b86903f613da06,0,0,0,1,1,0,0,1,0,,,3,0,0,0,0,0,0
a89e52fb13bb45d1bc4ee74dc7a1d730,0,0,0,1,1,0,0,1,0,,,3,0,0,0,0,0,0
9ef638ed6d4b4855b807959854990f73,0,0,0,1,1,0,0,1,0,,,3,0,0,0,0,0,0
f667676feb8f49e7953f55c3e9f26cc1,0,0,0,1,1,0,0,1,0,,,2,0,0,0,0,0,0
f9069a6ade9047f5801397fb093a074a,0,0,0,1,1,0,0,1,0,,,2,0,0,0,0,0,0
1535520b6db845899f7a625fc374d3b7,0,0,0,1,1,0,0,1,0,,,2,0,0,0,0,0,0
8a90930061894a2bb843148e81d3df03,0,0,0,1,1,0,0,1,0,,,1,0,0,0,0,0,0
810b82fe3e4a48fc84e4a2fd202c3ec5,0,0,0,1,1,0,0,1,0,,,1,0,0,0,0,0,0
9e93e26b2e8941e7b126b9a8b15e8ec0,0,0,0,1,1,0,0,1,0,,,1,0,0,0,0,0,0
d8584aa5cbda40aab964417629b1bdd9,0,0,0,1,1,0,0,1,0,,,1,0,0,0,0,0,0
109f9ab6f10f4573b6397a46ada3d2f6,0,0,0,1,1,0,0,1,0,,,1,0,0,0,0,0,0
9f1d088e94434e4a844ab5d2255b1596,0,0,0,1,1,0,0,1,0,,,1,0,0,0,0,0,0
