#=================================================================
# Freeform
# Date: May 12 2019 - May 25 2019
"# Segments: Vtr: Non-Microsoft Traffic, Exclude Revenue > 10000, Market - EN-US"
#=================================================================


##############################################
# Freeform Table
##############################################
,Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit)
,Order Exists,Visits,Visits,Visits,Visits,Time Spent per Visit (seconds),Average Time Spent on Site (seconds),Link Clicks (e4),Link Clicks (e4),Link Clicks (e4),Link Clicks (e4),Link Clicks (e4),Link Clicks (e4)
,Visits,Visits,Office.com,Store,O365 Web,Time Spent per Visit (seconds),Average Time Spent on Site (seconds),Link Clicks (e4),tab-OverviewTab,tab-TechSpecsTab,tab-ReviewsTab,tab-FAQTab,AddToCartButton
ebfbd14c2ec54d1d898fb817888cc28c,0,1,0,0,1,,,1,0,0,0,0,0
e7eded5128174631880e181dae977cd2,0,1,0,0,1,,,1,0,0,0,0,0
8e08a6c8395e481993794dc2e7f21a9c,0,1,0,0,1,,,1,0,0,0,0,0
35a75acc940143538baf9b8c01e0d80e,0,1,0,0,1,,,1,0,0,0,0,0
467a5bd0f112412ba711e99aba6a9708,0,1,0,0,1,,,1,0,0,0,0,0
7a64903b9bf640b78fd7bf9acefa93b1,0,1,0,0,1,,,1,0,0,0,0,0
ff155b583d6a4dde84cbde693bdcb327,0,1,0,0,1,,,1,0,0,0,0,0
549a2fe7b38949f580e2afc926d5d1c0,0,1,0,0,1,,,1,0,0,0,0,0
f7b54fa372fd49a69de255a16115f9ac,0,1,0,0,1,,,1,0,0,0,0,0
6ee2cbbee41643c9b07da0901e121b5f,0,1,0,0,1,,,1,0,0,0,0,0
4f58014de41b4bf19f71c458df521540,0,1,0,0,1,,,1,0,0,0,0,0
4c348fa29979488ba1f8ec3417c49485,0,1,0,0,1,,,1,0,0,0,0,0
ddd1c89cb40e4bfdbbc0c7e59872f068,0,1,0,0,1,,,1,0,0,0,0,0
af67bac8f4d64e1fba0d5b07b58556bd,0,1,0,0,1,,,1,0,0,0,0,0
5e4532725baf49f5971615dc29b7ad84,0,1,0,0,1,,,1,0,0,0,0,0
88392da92689474db2e137a8a07b3f01,0,1,0,0,1,,,1,0,0,0,0,0
809e95fa945546e4bd4f335b04516c48,0,1,0,0,1,,,1,0,0,0,0,0
e58961a8880c48bd9fa2013899ddb928,0,1,0,0,1,,,1,0,0,0,0,0
93956096bbf341cb92179e8e639341ef,0,1,0,0,1,,,1,0,0,0,0,0
a34b584125d0404d9911517ccb10641c,0,1,0,0,1,,,1,0,0,0,0,0
8ca0e2b64c6e7b4ea662a4d231fd5ec8,0,1,0,0,1,,,1,0,0,0,0,0
12e1fd1191cb4064b366f3c8863d8d39,0,1,0,0,1,,,1,0,0,0,0,0
dceca4ff4592447ab94502f544e25651,0,1,0,0,1,,,1,0,0,0,0,0
0651405571ef49a7bcaf82823d57a2de,0,1,0,0,1,,,1,0,0,0,0,0
39e2049f4c9c4f74922af3ea5472bfb5,0,1,0,0,1,,,1,0,0,0,0,0
dc0af82424bd4589bfac2cc6b75fcb14,0,1,0,0,1,,,1,0,0,0,0,0
5f86a57bae6e476f8855558555909a9d,0,1,0,0,1,,,1,0,0,0,0,0
d553e3ea76c045519ed2cd4b342853a2,0,1,0,0,1,,,1,0,0,0,0,0
ba2b4a2056c4482eb7e476aaf9d45e1f,0,1,0,0,1,,,1,0,0,0,0,0
288c4e650edc4eb58b24de6920ce96c1,0,1,0,0,1,,,1,0,0,0,0,0
bb0b29107b764c2c83dd272d3625c32c,0,1,0,0,1,,,1,0,0,0,0,0
a3a083ec9a7440288ac63cbc0b344105,0,1,0,0,1,,,1,0,0,0,0,0
b13948197273254684b6a2b8ead53b4c,0,1,0,0,1,,,1,0,0,0,0,0
ca35b84d38f045979aecd449ab29964b,0,1,0,0,1,,,1,0,0,0,0,0
a43bae50b6994118a03480e87a9aaec3,0,1,0,0,1,,,1,0,0,0,0,0
1ff3830fac214bdf918432dd68c2533a,0,1,0,0,1,,,1,0,0,0,0,0
4b1bf532ea7f46ff9d08afa126a3331c,0,1,0,0,1,,,1,0,0,0,0,0
fd4f5ee562d8234792dc9e24c6542dc3,0,1,0,0,1,,,1,0,0,0,0,0
f597df58a51847d69c710cc2209ef9c1,0,1,0,0,1,,,1,0,0,0,0,0
a3b2865325db4075845cf0f61386c6b8,0,1,0,0,1,,,1,0,0,0,0,0
5b751ba5b9384c65a92415f7462694b4,0,1,0,0,1,,,1,0,0,0,0,0
2b6f3af4084c4233a6a6c62ea31a9462,0,1,0,0,1,,,1,0,0,0,0,0
f44be8cb395a487791c3257d129576a0,0,1,0,0,1,,,1,0,0,0,0,0
be7b3c6800b74e24bfdeba336ef48b65,0,1,0,0,1,,,1,0,0,0,0,0
876bfcc86c7c4e3087550907329b2896,0,1,0,0,1,,,1,0,0,0,0,0
342fb580e70349d4951c330ce9ae6745,0,1,0,0,1,,,1,0,0,0,0,0
4eb93c264529c54b9bada1e94e066e6c,0,1,0,0,1,,,1,0,0,0,0,0
9a40146d9dff4e5193ef87d44d7a22d9,0,1,0,0,1,,,1,0,0,0,0,0
c62d4d3a5ea049cdaf92716b8e4bd8e1,0,1,0,0,1,,,1,0,0,0,0,0
8a4c35e6ffe45344947c48d785bf7f4f,0,1,0,0,1,,,1,0,0,0,0,0
3dc4b11bf21a4266b4e393b63ed68635,0,1,0,0,1,,,1,0,0,0,0,0
8ad0434710244b42a95030f6e82ed4fa,0,1,0,0,1,,,1,0,0,0,0,0
534cc6803f1d8a4e9c7b23ba48a19acd,0,1,0,0,1,,,1,0,0,0,0,0
a8d4e3815edb4aceb717f0df3f0449f5,0,1,0,0,1,,,1,0,0,0,0,0
baa09b6ba12b4d459b64c642e6990968,0,1,0,0,1,,,1,0,0,0,0,0
205b0eec20fc41a98ccac261b703d756,0,1,0,0,1,,,1,0,0,0,0,0
1eeac268e6654250ae9ee150e8982c8f,0,1,0,0,1,,,1,0,0,0,0,0
87a6ab73618646aa95f4e349e5bca820,0,1,0,0,1,,,1,0,0,0,0,0
9d0e84cf53034987ad316c94daf256ec,0,1,0,0,1,,,1,0,0,0,0,0
148630334fd7448b87daddcae5ff0f72,0,1,0,0,1,,,1,0,0,0,0,0
bad8e3d1d83647bcaa652161fbe375e1,0,1,0,0,1,,,1,0,0,0,0,0
eb79704b40134dc39f8ac0a315ccbf0f,0,1,0,0,1,,,1,0,0,0,0,0
48c014bee56d46ceae5262d0dddc663e,0,1,0,0,1,,,1,0,0,0,0,0
d3f382ee6e38dd49bb03eaae704e8024,0,1,0,0,1,,,1,0,0,0,0,0
54dee3f157b24a03bce4eaa370502b5c,0,1,0,0,1,,,1,0,0,0,0,0
07fc33a65d4f464eb22c5d2247c0e8bc,0,1,0,0,1,,,1,0,0,0,0,0
b02012dee78a4bbea2c5d9f7278266dc,0,1,0,0,1,,,1,0,0,0,0,0
f65fc98afa814cc8aa09a34b80b0aee2,0,1,0,0,1,,,1,0,0,0,0,0
422e49035f6c4871af8c73f9c7feff00,0,1,0,0,1,,,1,0,0,0,0,0
28dce64625ad454a9034121cde839820,0,1,0,0,1,,,1,0,0,0,0,0
8cab138cd47f45128b8fea37ae65f824,0,1,0,0,1,,,1,0,0,0,0,0
098f84bd40104aed9cf7adfb71188c59,0,1,0,0,1,,,1,0,0,0,0,0
4022e584f7864e398a9035275f31c06a,0,1,0,0,1,,,1,0,0,0,0,0
9d20de5fdd3d4a99952fdd7da96199be,0,1,0,0,1,,,1,0,0,0,0,0
5fb84ff6babc42f8bead716b1db8b1d3,0,1,0,0,1,,,1,0,0,0,0,0
375e536935f64c1181fe8f1ae38d0fcc,0,1,0,0,1,,,1,0,0,0,0,0
864c8e2815be4317983789689ce56309,0,1,0,0,1,,,1,0,0,0,0,0
f8bf84f3c9fd4c8c821a64c8e117ec88,0,1,0,0,1,,,1,0,0,0,0,0
5865363afd124a2098d9028999f7b863,0,1,0,0,1,,,1,0,1,0,0,0
4b36d07c3452445ab6adeb49a4ecfe10,0,1,0,0,1,,,2,0,0,0,0,0
387850cf14894a67b2b0840c2293186f,0,1,0,0,1,,,2,0,0,0,0,0
0d47bb00c5914bf6a07bb26ede949006,0,1,0,0,1,,,2,0,0,0,0,0
81417006b9fb44bd8aba5764fd0cb01e,0,1,0,0,1,,,2,0,0,0,0,0
43954f321bb14c899e898d76f96160ca,0,1,0,0,1,,,2,0,0,0,0,0
a00fccf11b7740a4bdd520bbad0a8081,0,1,0,0,1,,,2,0,0,0,0,0
bf2809b652f34236a698fab8d39cf181,0,1,0,0,1,,,2,0,0,0,0,0
5ee9f4876ea54831ae0cf735de9c2e3b,0,1,0,0,1,,,2,0,0,0,0,0
80d6ab279971459196a3d8d73c745e46,0,1,0,0,1,,,2,0,0,0,0,0
22ae8f4b2bc44397ac90bc72adf514bf,0,1,0,0,1,,,2,0,0,0,0,0
c95a4377b7c74d89a17cf821b3055e9d,0,1,0,0,1,,,2,0,0,0,0,0
7b5f7822a2944a2284a09497acb8f7ef,0,1,0,0,1,,,2,0,0,0,0,0
133473eb9241403aab96f9cdba149f81,0,1,0,0,1,,,2,0,0,0,0,0
a2bda6b5addf423f99b27e73d12c1ab4,0,1,0,0,1,,,2,0,0,0,0,0
4af91541c1c34f848f9af446e0302dce,0,1,0,0,1,,,2,0,0,0,0,0
1d08247488594361a28d77209c70b58f,0,1,0,0,1,,,2,0,0,0,0,0
5b11ac1efe2d44db91550cabea6f5d89,0,1,0,0,1,,,2,0,0,0,0,0
2a9c8314df084a689633fe52e53ed4ad,0,1,0,0,1,,,2,0,0,0,0,0
95644f593de9489484777833517d75e1,0,1,0,0,1,,,2,0,0,0,0,0
c761b77b9a304d8d87fb53b1e4d9b6e1,0,1,0,0,1,,,2,0,0,0,0,0
14b1502c9a0f409798a0879fd8b6effc,0,1,0,0,1,,,2,0,0,0,0,0
f658552b07bb4e4c8c31164c86b911a2,0,1,0,0,1,,,2,0,0,0,0,0
32d0119a05b54f70a2656d6154d0ba86,0,1,0,0,1,,,2,0,0,0,0,0
967b5c48e17346a5b8acf00229bec0c4,0,1,0,0,1,,,2,0,0,0,0,0
0b2bea999bd74385a1d3383dfbfe29d1,0,1,0,0,1,,,2,0,0,0,0,0
9a79867631fe47cc84750f5d1b29c74a,0,1,0,0,1,,,2,0,0,0,0,0
f8c545049b7244458bd38039674d15d9,0,1,0,0,1,,,2,0,0,0,0,0
58c9221aaad34d6d80ffa6f0802ecfce,0,1,0,0,1,,,2,0,0,0,0,0
b00a220b18b545c38f1f72da508d2361,0,1,0,0,1,,,2,0,0,0,0,0
1552eba5bddf4773afc8ee65d8d28f48,0,1,0,0,1,,,2,0,0,0,0,0
9d0546a12e7a5348a39c65f4731a5400,0,1,0,0,1,,,2,0,0,0,0,0
6770d7062185441cb2df83ca8f128948,0,1,0,0,1,,,2,0,0,0,0,0
502492165bd64d0d983160a3f4657f2b,0,1,0,0,1,,,2,0,0,0,0,0
2b3f04f65c9d40fb9b64e74423b049b3,0,1,0,0,1,,,2,0,0,0,0,0
69464068b5f94e1f8cca57124a75e145,0,1,0,0,1,,,2,0,0,0,0,0
33a7927bc9244ec896237383a3b06e35,0,1,0,0,1,,,2,0,0,0,0,0
bdc3ff82908648269b5e6c70757496b3,0,1,0,0,1,,,2,0,0,0,0,0
4330c759b0854f5aa7369e35e30ef7bb,0,1,0,0,1,,,2,0,0,0,0,0
304455e613dc4876a048c07c72909ef5,0,1,0,0,1,,,2,0,0,0,0,0
612d7003955447e89813b8470a325e04,0,1,0,0,1,,,2,0,0,0,0,0
46ed3062817c40b4a766547db67c9150,0,1,0,0,1,,,2,0,0,0,0,0
1881f6861b364e7688b72d600c5c2c64,0,1,0,0,1,,,2,0,0,0,0,0
e812b00f0c354c988dc2df9ce2398613,0,1,0,0,1,,,2,0,0,0,0,0
b6c999f0d55e44539df40c0d7d13fddc,0,1,0,0,1,,,2,0,0,0,0,0
5338fa4ece1b464fbd066536cfee1ca4,0,1,0,0,1,,,2,0,0,0,0,0
