#=================================================================
# O365 Personal - Try
# Date: May 20 2019 - May 21 2019
"# Segments: Vtr: Non-Microsoft Traffic, Exclude Revenue > 10000, Market - EN-US, Free Revenue, Delocalized O365 Personal (Visit)"
#=================================================================


##############################################
# Metrics - No Device orders
##############################################
,Order Exists,Order Exists,Visits,New Visitors,Return Visitors,Visits,Visits,Visits,Visits,Visits,Visits,Visits,Time Spent per Visit (seconds),Delocalized O365 Personal (HIT),Link Clicks (e4),Link Clicks (e4),Link Clicks (e4),Link Clicks (e4),Link Clicks (e4),Link Clicks (e4),Link Clicks (e4),RPV (Revenue/Visitor)
,Visits,Visits,Visits,New Visitors,Return Visitors,Office.com,Store,O365 Web,O&O,Direct,Organic Search,Paid Search,Time Spent per Visit (seconds),Average Time Spent on Site (seconds),Link Clicks (e4),tab-OverviewTab,tab-TechSpecsTab,tab-ReviewsTab,tab-FAQTab,AddToCartButton,products.office.com/*-*/try,RPV (Revenue/Visitor)
,Paid Orders_SJ (Visit),Free Revenue,Visits,New Visitors,Return Visitors,Office.com,Store,O365 Web,O&O,Direct,Organic Search,Paid Search,Time Spent per Visit (seconds),Average Time Spent on Site (seconds),Link Clicks (e4),tab-OverviewTab,tab-TechSpecsTab,tab-ReviewsTab,tab-FAQTab,AddToCartButton,products.office.com/*-*/try,RPV (Revenue/Visitor)
5d1aa947b5e346278fdac399b4ce0085,0,0,5,0,1,0,0,0,2,0,0,0,13.5,,6,0,0,0,0,0,0,0
7feb346b3a3049cd89484541a4263e61,0,0,4,1,0,1,1,1,2,1,0,0,121,,20,0,0,0,0,0,0,0
a14900b24cc741678504897e832d6763,0,0,4,1,0,0,4,0,4,0,0,0,543.5,49.75,165,0,0,0,0,0,0,0
8ce17177b0354b9cbf4f9c3b8f46e097,0,0,4,1,0,0,1,0,4,0,0,0,945.3333333333334,150,461,0,0,0,0,0,0,0
3297351472104880a58d655d3f5c0292,0,0,4,0,1,0,4,0,0,4,0,0,1041.25,1,15,1,2,0,1,6,0,0
f62dc85f54aa4376b47156ea822f1a32,0,0,4,0,1,0,3,1,1,0,0,0,93.5,84,6,0,0,0,0,0,0,0
248fe1f84cd14c67acfbbd3e0952bb67,0,0,4,0,1,0,2,1,2,0,1,0,557.6666666666666,4,8,0,0,0,0,0,0,0
3141f646790c4f04b711fde024f36cae,0,0,4,0,1,0,1,0,3,1,0,0,2222,183.5,294,1,0,0,1,0,0,0
c4c0e143e9234c59a8b7b2bcbe8f6a1d,0,0,4,0,1,0,0,0,2,0,0,0,1010,,123,1,5,1,0,0,0,0
4c763a9cc9914656912124e64eb6ea51,0,0,3,1,0,0,2,1,1,0,2,0,32,,72,0,0,0,0,0,0,0
41edc588246a471b9f2e13543cd2a70c,0,0,3,1,0,0,2,0,2,0,0,0,289.5,3,20,0,0,0,0,0,0,0
5e3724981d034941aeccdf0bd0881500,0,0,3,1,0,0,2,0,1,0,1,0,1137.3333333333333,8.5,50,0,1,0,0,0,0,0
b6797f8560d146a2b72c8ec8a409cf11,0,0,3,1,0,0,1,1,3,0,0,0,31,,12,0,0,0,0,0,0,0
33ea1f3a77de47f1b4deaed926371a26,0,0,3,1,0,0,1,1,1,2,0,0,543.6666666666666,117,105,0,0,0,0,2,0,0
df1c4c1533194d6b909af59449350f5e,0,0,3,1,0,0,1,0,2,0,0,0,372,368,62,0,0,0,0,0,0,0
12e1a2d7de87134ab40f3bdd0cea0414,0,0,3,1,0,0,1,0,1,2,0,0,780.5,748.5,54,0,0,0,0,2,0,0
a63e3326ef7e4973bef863b9b0da1f60,0,0,3,1,0,0,0,3,3,0,0,0,18,,6,0,0,0,0,0,0,0
95e165c118ac4dc6ae6f1ee82aed7249,0,0,3,1,0,0,0,2,2,0,0,0,181,,15,0,0,0,0,0,0,0
df239557b4ce48569887c02f3349fa10,0,0,3,1,0,0,0,1,3,0,0,0,375,,94,0,0,0,0,0,0,0
b0841df924e34651abc64e927e437274,0,0,3,1,0,0,0,0,3,0,0,0,,,71,0,0,0,0,0,0,0
817ff0471c544274bbcb12fe50dac4d1,0,0,3,1,0,0,0,0,1,2,0,0,1015.3333333333334,86.33333333333333,323,0,0,0,0,8,0,0
10e2ffb4df8b4dd9a7c90d5c7452e401,0,0,3,1,0,0,0,0,0,3,0,0,243.33333333333334,,63,0,0,0,0,0,0,0
a022dd61a00445499c70b153f572666e,0,0,3,0,1,2,0,0,1,0,1,0,1589.6666666666667,762.3333333333334,77,0,0,0,0,0,0,0
e85036aa79a445d8a2c194594e33e5e4,0,0,3,0,1,1,1,1,2,0,0,1,1216,383,46,0,0,0,0,1,0,0
b17170b58d2f4fb6b5a986c784a9abf8,0,0,3,0,1,0,3,0,3,0,0,0,133.5,1,2,0,0,0,0,0,0,0
ad9a687269e0423ab852692611d67952,0,0,3,0,1,0,2,1,2,0,0,0,1548,36,343,0,0,0,0,12,0,0
e634bbaa41c84d61947f9512077be50d,0,0,3,0,1,0,2,0,3,0,0,0,144.33333333333334,80,74,0,0,0,0,1,6,0
04e7b5059fe04b81abd67c32bd3dbc5d,0,0,3,0,1,0,2,0,2,0,0,0,704,675,6,0,0,0,0,0,0,0
1cc3aeea5c2c48ca912b6ca9fd1f113d,0,0,3,0,1,0,2,0,1,2,0,0,255,255,2,0,0,0,0,0,0,0
d29ba6bfe7094a228102b05232d71f55,0,0,3,0,1,0,2,0,1,0,0,1,4272.333333333333,10,125,2,3,1,0,0,0,0
5f5ecbf134324b8b862b47ce9c65dd6a,0,0,3,0,1,0,2,0,1,0,0,1,1307.6666666666667,,34,0,2,0,0,0,0,0
