#=================================================================
# O365 Personal - All users _6_7
# Date: May 20 2019 - May 21 2019
"# Segments: Vtr: Non-Microsoft Traffic, Exclude Revenue > 10000, Market - EN-US, Delocalized O365 Personal (Visit)"
#=================================================================


##############################################
# Metrics - No Device orders
##############################################
,Order Exists,Order Exists,Visits,New Visitors,Return Visitors,Visits,Visits,Visits,Visits,Visits,Visits,Visits,Time Spent per Visit (seconds),Delocalized O365 Personal (HIT),Link Clicks (e4),Link Clicks (e4),Link Clicks (e4),Link Clicks (e4),Link Clicks (e4),Link Clicks (e4),Link Clicks (e4),RPV (Revenue/Visitor)
,Visits,Visits,Visits,New Visitors,Return Visitors,Office.com,Store,O365 Web,O&O,Direct,Organic Search,Paid Search,Time Spent per Visit (seconds),Average Time Spent on Site (seconds),Link Clicks (e4),tab-OverviewTab,tab-TechSpecsTab,tab-ReviewsTab,tab-FAQTab,AddToCartButton,products.office.com/*-*/try,RPV (Revenue/Visitor)
,Paid Orders_SJ (Visit),Free Revenue,Visits,New Visitors,Return Visitors,Office.com,Store,O365 Web,O&O,Direct,Organic Search,Paid Search,Time Spent per Visit (seconds),Average Time Spent on Site (seconds),Link Clicks (e4),tab-OverviewTab,tab-TechSpecsTab,tab-ReviewsTab,tab-FAQTab,AddToCartButton,products.office.com/*-*/try,RPV (Revenue/Visitor)
cb1ab1b8001f4c09969204f3cb4aed60,0,0,2,0,1,0,2,0,1,1,0,0,2664.5,42,98,0,2,0,0,0,0,0
e0118c0e27734ecb93b0a56b1f4f253d,0,0,2,0,1,0,2,0,1,1,0,0,42,30,16,0,0,0,0,0,0,0
a7ae01437df944458c4bf0ed0635074a,0,0,2,0,1,0,2,0,1,0,0,1,20,,10,0,0,0,0,0,0,0
07b259f5ac3647fbb565cc9185bdf64e,0,0,2,0,1,0,2,0,0,2,0,0,607,6,39,0,0,0,0,0,0,0
7dfc0f38e00149c29aa6786868bba0f2,0,0,2,0,1,0,2,0,0,2,0,0,325,313.5,23,0,0,0,0,0,0,0
3ef6e9cda463477397b1b09106f984f1,0,0,2,0,1,0,2,0,0,2,0,0,,,0,0,0,0,0,0,0,0
1cefef9d585144919d4395c691502f17,0,0,2,0,1,0,2,0,0,0,2,0,23.5,23.5,3,0,0,0,0,0,0,0
c6efae1109b5426aa40352ad89bd9662,0,0,2,0,1,0,2,0,0,0,2,0,11,4,5,0,0,0,0,0,0,0
f8f98d71a7264d15bf11d2a130276d5c,0,0,2,0,1,0,2,0,0,0,2,0,3,,3,0,0,0,0,0,0,0
9a32b29831f34687af76653406294f3a,0,0,2,0,1,0,2,0,0,0,0,2,206.5,171,10,0,0,0,0,0,0,0
cbcff85294f34bb6afd7b11020365704,0,0,2,0,1,0,1,1,2,0,0,0,633,,107,0,0,0,0,0,0,0
24ae5952e1094c59af6ab5df1bb333c5,0,0,2,0,1,0,1,1,2,0,0,0,10,,10,0,0,0,0,1,0,0
9a9401679f284c939aeb8906ab44e099,0,0,2,0,1,0,1,1,1,1,0,0,362.5,,18,0,0,0,0,0,0,0
60614783f9a74c6c986c171440f5b058,0,0,2,0,1,0,1,1,1,1,0,0,3,,2,0,0,0,0,0,0,0
802d74d3437a4fb3a917623bcf8058ae,0,0,2,0,1,0,1,1,1,0,0,1,188,38,21,0,0,0,0,1,0,0
8d944cf9f69442dfac28f3ca3110c9d4,0,0,2,0,1,0,1,1,1,0,0,0,675,307,26,0,0,0,0,0,0,0
5d312ccd33fa47a7bb25352da3f9a6e4,0,0,2,0,1,0,1,1,1,0,0,0,107.5,,123,0,0,0,0,0,0,0
ea0ce1c3008e4c709a11d035774ad96c,0,0,2,0,1,0,1,1,1,0,0,0,2.5,,1,0,0,0,0,0,0,0
0a72a1ff3cf84f75ab4c8b9fb913685c,0,0,2,0,1,0,1,1,0,1,0,1,1396,700.6666666666666,59,0,1,0,1,0,0,0
edb6c1a5eef7462f86dc0c5183f7898d,0,0,2,0,1,0,1,1,0,0,2,0,362,,28,0,0,0,0,0,0,0
1e8829f944c1453c9bcb40528fa25937,0,0,2,0,1,0,1,0,2,0,0,0,3996,11,49,0,0,0,0,1,0,0
b08a85a478594dce8eaede6c1fdfa83e,0,0,2,0,1,0,1,0,2,0,0,0,449.5,292,4,0,0,0,0,0,0,0
bd573437f1454239be6881eadc19380f,0,0,2,0,1,0,1,0,2,0,0,0,136,201,16,0,0,0,0,2,0,0
c3644e0a30904d4ea27f467b6ea7dd1a,0,0,2,0,1,0,1,0,2,0,0,0,,,1,0,0,0,0,0,0,0
7d9327df179a43a4bf21894d4617a0b0,0,0,2,0,1,0,1,0,1,1,0,0,3624,2,145,0,0,0,0,3,0,0
cf4e64ded5224dc0b89c285c7cc34b05,0,0,2,0,1,0,1,0,1,1,0,0,480.5,346,15,0,0,0,0,1,0,0
14f4821090f1bc44856c840d0df031ff,0,0,2,0,1,0,1,0,1,1,0,0,140,36,27,0,0,0,0,0,0,0
299f5c5e91d84add87c5be6c292ff343,0,0,2,0,1,0,1,0,1,1,0,0,12,,3,0,0,0,0,0,0,0
5fa575dad8e64449a4d715b086b41acf,0,0,2,0,1,0,1,0,1,0,1,0,174,163.5,4,0,0,0,0,0,0,0
ba81ff99c15a4065aba6731b30982f02,0,0,2,0,1,0,1,0,1,0,0,0,1292,455,20,0,0,0,0,0,0,0
4c64b5f08d494cfb9c4b02cbb2039b9f,0,0,2,0,1,0,1,0,1,0,0,0,1017.5,974.5,9,0,0,0,0,0,0,0
b8542d00b7b347158b6cc9bd3976ee9a,0,0,2,0,1,0,1,0,1,0,0,0,,,5,0,0,0,0,0,0,0
f9d26ae701674acbbaab341b155fa0db,0,0,2,0,1,0,1,0,1,0,0,0,,,1,0,0,0,0,0,0,0
2046feb628a74623b2b8624147c807d0,0,0,2,0,1,0,1,0,0,2,0,0,973,8.5,6,0,0,0,0,0,0,0
f68bf9a49029450c9bc8f7764c8a264b,0,0,2,0,1,0,1,0,0,0,2,0,70.5,3,72,0,0,0,0,3,0,0
0ce92b311ea5419895a6db7a499235e8,0,0,2,0,1,0,1,0,0,0,1,0,,,4,0,0,0,0,0,0,0
6656941ed0624e93802137a340601b1c,0,0,2,0,1,0,0,2,2,0,0,0,1863.5,47.5,86,0,0,0,0,1,2,0
00494eaa3a694577b6c3e77ebc15bd52,0,0,2,0,1,0,0,2,2,0,0,0,489.5,13,57,0,0,0,0,0,0,0
4522dbbe3b6e4a9cb2bdccaa48c663f0,0,0,2,0,1,0,0,2,2,0,0,0,376,2,66,0,0,0,0,0,0,0
97b36c51364745e89f7dac5c1b28f955,0,0,2,0,1,0,0,2,2,0,0,0,157,16,66,0,0,0,0,0,0,0
329089a4e4594ee290420cd63fd6c2ab,0,0,2,0,1,0,0,2,2,0,0,0,23.5,,107,0,0,0,0,0,0,0
