#=================================================================
# Freeform
# Date: May 12 2019 - May 25 2019
"# Segments: Vtr: Non-Microsoft Traffic, Exclude Revenue > 10000, Market - EN-US"
#=================================================================


##############################################
# Freeform Table
##############################################
,Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit)
ac67f036f72c4b8b850dac42f0c26518,0,1,0,1,0,0,0,6,6,2,0,0,0,0,0
d04c9e42bc4a437a9a8f4654ff0b5613,0,1,0,1,0,0,0,6,6,2,0,0,0,0,0
e3605d8011669e4a8486de5677859f5f,0,1,0,1,0,0,0,6,6,2,0,0,0,0,0
049f1d78716145f7ad1c576806478666,0,1,0,1,0,0,0,6,6,2,0,0,0,0,0
92f9e5ba8543f84ea2b50a597980dde9,0,1,0,1,0,0,0,6,6,2,0,0,0,0,0
51b42ffe2ee34b2c9fc449755053a511,0,1,0,1,0,0,0,6,6,2,0,0,0,0,0
1764b2ea0e7940c891cbf94452b20be0,0,1,0,1,0,0,0,6,6,3,0,0,0,0,0
d7ac6f97af054d7ebf2cf1dd8982be6b,0,1,0,1,0,0,0,6,6,3,0,0,0,0,0
5b7df58431f748dbabb3979ab44d67de,0,1,0,1,0,0,0,7,2.3333333333333335,1,0,0,0,0,0
11037c5f553b4373a4f40002cfdf0ac3,0,1,0,1,0,0,0,7,2.3333333333333335,1,0,0,0,0,0
76556031c3d6496f9c48aa4d1b559ac7,0,1,0,1,0,0,0,7,7,1,0,0,0,0,0
4f115b56cf7b441483164ad7875153db,0,1,0,1,0,0,0,7,7,1,0,0,0,0,0
7ea861494f7d4a11b8e46ddfab481da2,0,1,0,1,0,0,0,7,7,1,0,0,0,0,0
9730d87d83a34ec8bcccf85325860da4,0,1,0,1,0,0,0,7,7,1,0,0,0,0,0
1b553ba335dc484081f2f3f5c8e715f8,0,1,0,1,0,0,0,7,7,2,0,0,0,0,0
a1e1520bb7884a7a87405b9a83a72c28,0,1,0,1,0,0,0,7,7,2,0,0,0,0,0
c8a5e1e3f8894b36a3e251b05c123a1a,0,1,0,1,0,0,0,7,7,2,0,0,0,0,0
10da149bf54b4d208bdc046cb80554cc,0,1,0,1,0,0,0,7,7,2,0,0,0,0,0
119259472cf34468a7cebaaac160e006,0,1,0,1,0,0,0,7,7,2,0,0,0,0,0
46d5ace38d8c40e3a5eb93b04378fe94,0,1,0,1,0,0,0,7,7,2,0,0,0,0,0
e93cdafde9554e84875cf2849767cfb9,0,1,0,1,0,0,0,7,7,2,0,0,0,0,0
c6019d9270cb4c74ae09cb9e34946df2,0,1,0,1,0,0,0,7,7,3,0,0,0,0,0
82da8784dd394f0eab8a2b42d66a8d96,0,1,0,1,0,0,0,7,7,5,0,0,0,0,0
6c4ca38c4b913a4eb3aa1045c856696d,0,1,0,1,0,0,0,7,7,34,0,0,0,0,0
348d3532d06246519bfc9f575d75d1da,0,1,0,1,0,0,0,8,2.6666666666666665,1,0,0,0,0,0
e869dff7efb7480b940f31b3b2f45052,0,1,0,1,0,0,0,8,2.6666666666666665,1,0,0,0,0,0
6a1d0bee3653a04fa149f1a4bb7064dd,0,1,0,1,0,0,0,8,4,2,0,0,0,0,0
3ebd7a3b7bb04ab5a9ba98ac6f7304c6,0,1,0,1,0,0,0,8,4,12,0,0,0,0,0
10887d76c55e400a9bc68994845bc7a8,0,1,0,1,0,0,0,8,8,0,0,0,0,0,0
6d7e16ac3e374384b023b21fe035a1a6,0,1,0,1,0,0,0,8,8,0,0,0,0,0,0
2254888ebe6c4f8eb1ee84d8330c290d,0,1,0,1,0,0,0,8,8,0,0,0,0,0,0
322a24d9db294294820aca55bff4cab4,0,1,0,1,0,0,0,8,8,1,0,0,0,0,0
dfb65fdb995c4a5d84a9ccd9c03b3fc2,0,1,0,1,0,0,0,8,8,1,0,0,0,0,0
c3e9a05bedd24c73ac01f417bf342710,0,1,0,1,0,0,0,8,8,1,0,0,0,0,0
85bb2f28e2d94afaac65d313e3b0411f,0,1,0,1,0,0,0,8,8,2,0,0,0,0,0
d7691602c83649be8a64e1257b094ed2,0,1,0,1,0,0,0,8,8,2,0,0,0,0,0
2af968af16c44de1ba6c8e8aac696d13,0,1,0,1,0,0,0,8,8,2,0,0,0,0,0
183637a2813e4a2594c9dce1d6ab27ac,0,1,0,1,0,0,0,8,8,2,0,0,0,0,0
6cc3a46ab39f49ed860f86db9b171f8e,0,1,0,1,0,0,0,8,8,2,0,0,0,0,0
4e29916df81d489ab56e1929ce2cc809,0,1,0,1,0,0,0,8,8,2,0,0,0,0,0
5bc4e2c64e3b4e9887226e91506d91b5,0,1,0,1,0,0,0,8,8,2,0,0,0,0,0
797c048f920548bcb70eec7263e8ab6d,0,1,0,1,0,0,0,8,8,2,0,0,0,0,0
acfc34dfd8198d4a9c3d089dc4aea3f6,0,1,0,1,0,0,0,8,8,2,0,0,0,0,0
8f157116caff44fcae8a29380dcbab0d,0,1,0,1,0,0,0,8,8,2,0,0,0,0,0
cfc2ae5f837f4a3996be088cb2eb2986,0,1,0,1,0,0,0,8,8,3,0,0,0,0,0
47e8c0de92bb4199a899a2b347496edc,0,1,0,1,0,0,0,8,8,4,0,0,0,0,0
186681c56a2541edac29c50cd9ed13df,0,1,0,1,0,0,0,8,8,4,0,0,0,0,0
4d5c362decc149c882930dfb3059e38c,0,1,0,1,0,0,0,9,2.25,2,0,0,0,0,0
edd31dd0de314c6a82d064c514721dae,0,1,0,1,0,0,0,9,9,1,0,0,0,0,0
ba850dc4dff90b438cb8538c905a554a,0,1,0,1,0,0,0,9,9,1,0,0,0,0,0
68dbb4d061dc4a6b9ddec24794dbca46,0,1,0,1,0,0,0,9,9,1,0,0,0,0,0
877a109b2e6d4a688aae1fc5c2fac9bc,0,1,0,1,0,0,0,9,9,1,0,0,0,0,0
ac9a68b6a4a940cfb2937a40263ca3dc,0,1,0,1,0,0,0,9,9,1,0,0,0,0,0
d9312ee791e04b6ab99a888ef348bea3,0,1,0,1,0,0,0,9,9,1,0,0,0,0,0
063dd0e8cd2d4af0a9ee3c53dc7a2d49,0,1,0,1,0,0,0,9,9,1,0,0,0,0,0
590888cf5db14f51bdc864bf1182c6fd,0,1,0,1,0,0,0,9,9,1,0,0,0,0,0
01a851520e144db89bad270493287659,0,1,0,1,0,0,0,9,9,2,0,0,0,0,0
d849c47544de43168f5d27869a6ba007,0,1,0,1,0,0,0,9,9,2,0,0,0,0,0
4f39ce3747b9c54cb8b99e396af3ec02,0,1,0,1,0,0,0,9,9,2,0,0,0,0,0
024e48ff9acb4a3b9d1dede8598d1557,0,1,0,1,0,0,0,9,9,2,0,0,0,0,0
8c53acf599ae4658919cdfa4a1c638b7,0,1,0,1,0,0,0,9,9,2,0,0,0,0,0
18ee2db763f343d98daa46be1a417f74,0,1,0,1,0,0,0,9,9,2,0,0,0,0,0
f5cf8cdd025b42f19b815e2a508f95ce,0,1,0,1,0,0,0,9,9,2,0,0,0,0,0
959ecd478eac464fa11e8d2f0bfe013d,0,1,0,1,0,0,0,9,9,2,0,0,0,0,0
79cc75cc98fe488ebb8e6914df4cf778,0,1,0,1,0,0,0,9,9,2,0,0,0,0,0
bb657e24cd74420782ad78a0fdcf88e6,0,1,0,1,0,0,0,9,9,2,0,0,0,0,0
3cbf54f800a74453ba37eae8b1dd2042,0,1,0,1,0,0,0,9,9,2,0,0,0,0,0
0b87157fedf2f146a4e8ea3784ba540b,0,1,0,1,0,0,0,9,9,3,0,0,0,0,0
5a71bb536d69487484281bce38d341fc,0,1,0,1,0,0,0,9,9,5,0,0,0,0,0
51b9c715659c49d09b9f3d3d0dc46ea7,0,1,0,1,0,0,0,9,9,5,0,0,0,0,0
b996d80cd1be4045b6b185a0f863e8c0,0,1,0,1,0,0,0,10,5,9,0,0,0,0,0
0166cb3dc4264e67882d0eec913a345e,0,1,0,1,0,0,0,10,10,1,0,0,0,0,0
cd2270144c7a42f2abc1ae93124f8354,0,1,0,1,0,0,0,10,10,1,0,0,0,0,0
1b0c344c49e14156b4a9e4b0faf2a1c5,0,1,0,1,0,0,0,10,10,1,0,0,0,0,0
93496153a30241a0b92c96b9fecc0a74,0,1,0,1,0,0,0,10,10,1,0,0,0,0,0
7b5ece0fa67c4326b0b0fdb481138936,0,1,0,1,0,0,0,10,10,1,0,0,0,0,0
29268e24a4b149788bedd834bd7d8b62,0,1,0,1,0,0,0,10,10,2,0,0,0,0,0
3c95109fa7aa4177adbd2e751631e0c6,0,1,0,1,0,0,0,10,10,2,0,0,0,0,0
096228d982cc49179de20c698569832f,0,1,0,1,0,0,0,10,10,2,0,0,0,0,0
24831670f10a4f008359368c6c95e1b1,0,1,0,1,0,0,0,10,10,2,0,0,0,0,0
df035c67af244ae7b1efa252fa0d60eb,0,1,0,1,0,0,0,10,10,2,0,0,0,0,0
688fbed34a2845b1a8d0549dae8dfc86,0,1,0,1,0,0,0,10,10,3,0,0,0,0,0
663f0ca1e9f34bfe940f424f242d0969,0,1,0,1,0,0,0,10,10,4,0,0,0,0,0
f0e5bd0cf5c2fa4b9c69dcea9708ce57,0,1,0,1,0,0,0,10,10,4,0,0,0,0,0
0f00508adfdf4313b92bc34f0d928830,0,1,0,1,0,0,0,11,2.75,2,0,0,0,0,0
47c2610e229c4d23a931eb407b412b15,0,1,0,1,0,0,0,11,5.5,2,0,0,0,0,0
4d5973b387dc2c488be8bc26cc9e9851,0,1,0,1,0,0,0,11,11,1,0,0,0,0,0
a4dbd6273f1641da9f8809e0c60e506d,0,1,0,1,0,0,0,11,11,1,0,0,0,0,0
a31f162b91264120a7009e3dde8bc98a,0,1,0,1,0,0,0,11,11,1,0,0,0,0,0
74b57649588b7a4eaff8df760a73c476,0,1,0,1,0,0,0,11,11,1,0,0,0,0,0
dcbfe8ae5cb646aba23d13ffe9e0af8a,0,1,0,1,0,0,0,11,11,2,0,0,0,0,0
c4c154d5c5604da7a83fe614dde9b124,0,1,0,1,0,0,0,11,11,2,0,0,0,0,0
e0f12651816640359c39fa308aa1daf4,0,1,0,1,0,0,0,11,11,2,0,0,0,0,0
34fba4ac22dd4e81be657e9326b70fdc,0,1,0,1,0,0,0,11,11,2,0,0,0,0,0
4a1c6962700f4d359f8db76896c1f4ac,0,1,0,1,0,0,0,11,11,4,0,0,0,0,0
b4dd5d37f9a94b0bb5ff8ff5333b3cd5,0,1,0,1,0,0,0,11,11,6,0,0,0,0,0
2a93a68f74c3429ba3c4b4f5957ca1e1,0,1,0,1,0,0,0,11,11,12,0,0,0,0,0
ec9e82a38cbf4d809f521cc5226f496e,0,1,0,1,0,0,0,12,12,0,0,0,0,0,0
2c66fd05602e684fa55b594c7dbf0bef,0,1,0,1,0,0,0,12,12,1,0,0,0,0,0
2989be43847f4bd2b5b605956178862c,0,1,0,1,0,0,0,12,12,1,0,0,0,0,0
2cf3e00bfbe044eda03531ccdc852544,0,1,0,1,0,0,0,12,12,1,0,0,0,0,0
9fd9bc13a5c64cc5a7dfe69ba29a2521,0,1,0,1,0,0,0,12,12,1,0,0,0,0,0
aad458d80c7648bea5e5b9687bf94be8,0,1,0,1,0,0,0,12,12,2,0,0,0,0,0
ab9896ae75604274869e2936dafe4e66,0,1,0,1,0,0,0,12,12,2,0,0,0,0,0
78fbcb182e944fd583d22c1313ddaea8,0,1,0,1,0,0,0,12,12,2,0,0,0,0,0
7790ecbff5014396942df29a5c956232,0,1,0,1,0,0,0,12,12,3,0,0,0,0,0
77a530e1efb85a4ba46675fb0fa096fc,0,1,0,1,0,0,0,12,12,3,0,0,0,0,0
95cdefbe16de4e1f883393f3e0c1a822,0,1,0,1,0,0,0,12,12,6,0,0,0,0,0
ba3f462d2c444ce6b80696cadba35e37,0,1,0,1,0,0,0,12,12,7,0,0,0,0,0
ccc9008ba9e9422b9e84bb6a25394675,0,1,0,1,0,0,0,12,12,37,0,0,0,0,0
7d5e6bede342498aa278073c3c08163c,0,1,0,1,0,0,0,13,1.8571428571428572,7,0,0,0,0,0
ad7299f5c0d24fe9990549d7d7495e50,0,1,0,1,0,0,0,13,3.25,2,0,0,0,0,0
a54785cc4c684dad853c53acccbb56e4,0,1,0,1,0,0,0,13,6.5,16,0,0,0,0,0
f7f750a2ef3344fc9aea0583d09f351b,0,1,0,1,0,0,0,13,13,0,0,0,0,0,0
e980ba92f52d451b801df82861ee4a0c,0,1,0,1,0,0,0,13,13,1,0,0,0,0,0
25b50cb63aa346988fffeb0b30747171,0,1,0,1,0,0,0,13,13,2,0,0,0,0,0
9099df8a28d9427d870a8065a418cf07,0,1,0,1,0,0,0,13,13,2,0,0,0,0,0
37533e2c62214199b775c885c4781471,0,1,0,1,0,0,0,13,13,2,0,0,0,0,0
a61a4a01d0474bdfb609bdb5eb04ca2d,0,1,0,1,0,0,0,13,13,2,0,0,0,0,0
cabce6d3cbb44990a3091cc8c086b05f,0,1,0,1,0,0,0,13,13,2,0,0,0,0,0
af1eebb8fa134977b30674fbd785078a,0,1,0,1,0,0,0,13,13,2,0,0,0,0,0
8c137035afde4e09b3259342823d8f38,0,1,0,1,0,0,0,13,13,2,0,0,0,0,0
d96594f66fd946ddaa3f758238bbd489,0,1,0,1,0,0,0,13,13,3,0,0,0,0,0
97bc53870bff4d44a9a3794e1d985450,0,1,0,1,0,0,0,13,13,3,0,0,0,0,0
ee5a68946bc04fcd850ca24ab5fb87c1,0,1,0,1,0,0,0,13,13,3,0,0,0,0,0
e4848262dd704ac9a9ce427d3f2b82e8,0,1,0,1,0,0,0,13,13,3,0,0,0,0,0
8bc3ba0414f0475eb32f1d4e3b635b33,0,1,0,1,0,0,0,13,13,5,0,0,0,0,0
c6f6fae429012546a49607ea10465a3a,0,1,0,1,0,0,0,13,13,5,0,0,0,0,0
7981e86f3b574aeb95d3366476a7ab86,0,1,0,1,0,0,0,13,13,5,0,0,0,0,0
b6a3e75fafc644fea0d4120366b3d1e0,0,1,0,1,0,0,0,13,13,9,0,0,0,0,0
634c70647fac8e47acf8f357c8f82c46,0,1,0,1,0,0,0,14,7,4,0,0,0,0,0
97363ed67d5247f7b696c108515cbd1f,0,1,0,1,0,0,0,14,7,5,0,0,0,0,0
4601fdaeeac749d4ba9e0e11fca90f4b,0,1,0,1,0,0,0,14,14,0,0,0,0,0,0
cb80cecd5f834dcfb9dc0da6105744dc,0,1,0,1,0,0,0,14,14,1,0,0,0,0,0
e05975bf299344a1acf86bb70d324073,0,1,0,1,0,0,0,14,14,1,0,0,0,0,0
eb66fdd57a7a47a7aa0b11ab26907d72,0,1,0,1,0,0,0,14,14,1,0,0,0,0,0
3b3e861bc7904ba9b053988d2eff2a2b,0,1,0,1,0,0,0,14,14,1,0,0,0,0,0
5c2c9decc0684dd4ab149b16347ef272,0,1,0,1,0,0,0,14,14,1,0,0,0,0,0
1e116037d6d94f15b875d72f4a30b135,0,1,0,1,0,0,0,14,14,2,0,0,0,0,0
fd525830531444519d5b23558a923fa0,0,1,0,1,0,0,0,14,14,2,0,0,0,0,0
5cbaf90fe88b4707b2501a12c7d561b4,0,1,0,1,0,0,0,14,14,4,0,0,0,0,0
4370159188df46e6b1452488bf88e175,0,1,0,1,0,0,0,14,14,5,0,0,0,0,0
fb8a0fc4f0f840c1be5f0a540ab4a277,0,1,0,1,0,0,0,14,14,5,0,0,0,0,0
3849622b76d6418ea76be16e819643a8,0,1,0,1,0,0,0,14,14,6,0,0,0,0,0
ad16dc4ad27844cebe4ad00cf94dddf3,0,1,0,1,0,0,0,15,3,2,0,0,0,0,0


