MC1ID,Paid Order Exists,Try Exists,Total Visits,New Visitors,Return Visitors,Enter PDP from Office.com,Enter PDP from Store,Enter PDP from O365 Web,Time Spent per Visit (seconds),Average Time Spent on Site (seconds),Link Clicks (e4),Link Clicks on OverviewTab,Link Clicks on TechSpecsTab,Link Clicks on ReviewTab,Link Clicks on FAQTab,Link Clicks on AddtoCartButton,Link Clicks on Trial link
1a76a9f22253435692cdfd8de9b58d8d,0,0,2,1,0,1,1,0,199,23.41176471,35,0,0,0,0,0,0
631b2801cf4d45cebf685c7a1a59d71c,0,0,2,1,0,1,0,1,,,3,0,0,0,0,0,0
3f589556dfe44a2488a271b52f132679,0,0,2,1,0,0,2,0,1747,116.4666667,160,0,0,0,0,0,0
c8f1446c514a493ea746dfbb1555c16c,0,0,2,1,0,0,2,0,1105,92.08333333,68,0,0,0,0,1,0
e14e1d71412649009020f29b3862358c,0,0,2,1,0,0,2,0,1006.5,105.9473684,62,0,0,0,0,0,0
f539a46d39a84037af0bd66d95c01b77,0,0,2,1,0,0,2,0,296.5,31.21052632,79,0,0,0,0,0,0
c3163ea83311452b9ce8b13fbb26c2a0,0,0,2,1,0,0,2,0,258,17.2,56,0,0,0,0,2,0
bc478ef0717144d2b1d5dcb0884ff527,0,0,2,1,0,0,2,0,171.5,20.17647059,41,0,0,0,0,0,0
a6b1c829a63a4aeaa6bb34cf52b82282,0,0,2,1,0,0,2,0,169,22.53333333,45,0,0,0,0,0,0
9aedee92bcdd46c9a4cdb046bbdcde0a,0,0,2,1,0,0,2,0,106.5,35.5,23,0,0,0,0,0,0
a9c862b02f73422caf555b040713bf51,0,0,2,1,0,0,2,0,66,14.66666667,3,0,0,0,0,0,0
671dd8f1b45746158f91a82f7e1fc830,0,0,2,1,0,0,2,0,9,3,31,0,0,0,0,0,0
d073c5503625402e849cb8048dd62f71,0,0,2,1,0,0,1,1,258,258,10,1,1,1,1,0,0
835c99fca1df444b92b68640421b75dd,0,0,2,1,0,0,1,1,158,158,18,0,0,0,0,0,0
3ec7c300923442abafd09810fdd2ac9b,0,0,2,1,0,0,1,1,15.5,10.33333333,4,0,0,0,0,0,0
6c5e9131202349089dff244b31c4ed58,0,0,2,1,0,0,1,1,15,15,7,0,0,0,0,0,0
8dc959ebe32c4128bb842742be8b44cc,0,0,2,1,0,0,1,1,10,5,1,0,0,0,0,0,0
f120121376b64fa4bff8f4f20ebdc5ed,0,0,2,1,0,0,1,1,,,4,0,0,0,0,0,0
b0a55cabeb034b8f90a3d716a3e3542b,0,0,2,1,0,0,1,0,242.5,242.5,76,0,0,0,0,7,0
a57b6c6f7a8142dd85c6d9dc2555d95a,0,0,2,1,0,0,1,0,163.5,21.8,39,0,0,0,0,0,0
97719e6bae914348bd949f840ce93618,0,0,2,1,0,0,1,0,61.5,24.6,19,0,0,0,0,0,0
fd68ebb091774e10bc47a8e55d4b4b19,0,0,2,1,0,0,1,0,50.5,8.416666667,45,0,0,0,0,0,0
e7b2f08ebf42444da91c3fa0f0ec6b59,0,0,2,1,0,0,0,2,952,952,45,0,1,0,1,0,3
de4f65edf84a42e594276d612774bee8,0,0,2,1,0,0,0,2,431,28.73333333,99,0,0,0,0,0,6
78874e0b3ada49e982f041aef94c33a3,0,0,2,1,0,0,0,2,283,31.44444444,38,0,0,0,0,0,0
3fdba58b1885471d91722f37ab77d7f1,0,0,2,1,0,0,0,2,266,13.3,56,0,0,0,0,0,2
d4504ab512a045a2867e6500bb60c324,0,0,2,1,0,0,0,2,245.5,245.5,72,0,0,0,0,0,0
c79d3e7dcde94da6a9b9cc6c13fca896,0,0,2,1,0,0,0,2,33.5,33.5,9,0,0,0,0,0,0
babedf78dab34c6984c00dd4d568ffd9,0,0,2,1,0,0,0,2,28,28,2,0,0,0,0,0,0
d0713a7f99c242c0a7c83d0c9093fd18,0,0,2,1,0,0,0,2,14,5.6,10,0,0,0,0,0,0
e89fbf2d3d604a9494600b3e2c7292d0,0,0,2,1,0,0,0,2,11,11,1,0,0,0,0,0,0
9c73cbd80f6c4fd395dba752ace476aa,0,0,2,1,0,0,0,1,1705,1705,8,0,0,0,0,0,0
a8588441c0b04f8ebc30927300f8b8ef,0,0,2,1,0,0,0,1,1375.5,1375.5,18,0,0,0,0,0,0
ddb5d21be3ea4d43afae0dbf99da3f25,0,0,2,1,0,0,0,1,694,347,5,0,0,0,0,0,0
0bb5e7ca35914944ba4cd0918121c11d,0,0,2,1,0,0,0,1,461,48.52631579,66,0,0,0,0,0,0
d9362a7183cb49f38630a8daca9799ed,0,0,2,1,0,0,0,1,221,44.2,36,0,0,0,0,0,0
cd2935a7871145c5a29aeab6012f6280,0,0,2,1,0,0,0,1,130,11.81818182,41,0,0,0,0,0,0
9f0844b2f07b46ae8ff61dc2dce382eb,0,0,2,1,0,0,0,1,63,31.5,2,0,0,0,0,0,0
85940bc7d14da34cb6664f681e5a1c81,0,0,2,1,0,0,0,1,14.5,14.5,4,0,0,0,0,0,0
03d7f92420844f22b4b89d803b47fb7f,0,0,2,1,0,0,0,1,1,1,2,0,0,0,0,0,0
cb96a361b5fa473095aa17e4d8d2ac24,0,0,2,1,0,0,0,1,,,26,0,0,0,0,0,0
c17052b753204a84a7620882cbcd556e,0,0,2,1,0,0,0,1,,,9,0,0,0,0,0,0
1ecdbb33604046c0b30ef87699a9b414,0,0,2,1,0,0,0,0,1599,456.8571429,152,0,4,0,4,0,0
0ae3949b44364d0d9686d8022b3229f4,0,0,2,1,0,0,0,0,540.5,270.25,7,0,0,0,0,0,0
de4d893ce5d8478d98ad8ee92aa51695,0,0,2,1,0,0,0,0,460,70.76923077,44,0,0,0,0,0,0
b34f353da0e946acb3b391193941dffa,0,0,2,1,0,0,0,0,293,36.625,47,0,0,0,0,3,0
daca410af4cc42098c2a5feb7a9e5759,0,0,2,1,0,0,0,0,179,59.66666667,5,0,0,0,0,0,0
24e51689f8f34954a472620203c48ae2,0,0,2,1,0,0,0,0,148.5,29.7,16,0,0,0,0,0,0
169afe5f1b344d49b2ce308566bec8e6,0,0,2,1,0,0,0,0,119,119,3,0,0,0,0,0,0
f99e060ea6c2453ea16923f8e85eafd2,0,0,2,1,0,0,0,0,107,42.8,19,0,0,0,0,1,0
2358a242b5f141c69e75f843a845b177,0,0,2,1,0,0,0,0,35,17.5,17,0,0,0,0,0,12
e3c3f1920a174978a3891f8298fd5576,0,0,2,1,0,0,0,0,27,27,5,0,0,0,0,0,0
df3332472eef42708bcdab0c79b76cf8,0,0,2,1,0,0,0,0,25,4.545454545,8,0,0,0,0,0,0
ccd76e65301a43af96f9e30e7e83faab,0,0,2,1,0,0,0,0,10,10,3,0,0,0,0,0,0
17b9759f3dd240feb5b7629c97337b5c,0,0,2,1,0,0,0,0,,,3,0,0,0,0,0,0
adb25fc2500b4c7da4e4f4c1f85fb86a,0,0,2,0,1,2,0,0,333,23.78571429,71,0,0,0,0,0,0
62b777ab7e5d47ea810a4e5536bd4802,0,0,2,0,1,1,1,0,802.5,100.3125,130,0,0,0,0,12,0
522ec9cd44a545b7857fd7f203f42d65,0,0,2,0,1,0,2,0,2519,2519,102,0,2,0,0,0,0
020ebfaa33134e4992e4a1ae7cf8404b,0,0,2,0,1,0,2,0,1772,272.6153846,149,0,0,0,0,0,0
2c64d77fca674dd1891fc38424a20542,0,0,2,0,1,0,2,0,1666.5,1666.5,130,0,1,0,1,0,0
f09c1343b571407baf2f7752512a91e7,0,0,2,0,1,0,2,0,907.5,907.5,112,0,0,0,0,0,0
07b259f5ac3647fbb565cc9185bdf64e,0,0,2,0,1,0,2,0,607,607,39,0,0,0,0,0,0
33c22be304974701b13def62de044ea8,0,0,2,0,1,0,2,0,229,229,83,0,0,0,0,0,0
501295e0be1f4835967afe4a5fd19ea1,0,0,2,0,1,0,2,0,1.5,1.5,0,0,0,0,0,0,0
5e38dffe548348f28c3fd4dbf1efa396,0,0,2,0,1,0,2,0,1.5,1.5,0,0,0,0,0,0,0
5b43f6597b4146b7a09aa09c971d54ec,0,0,2,0,1,0,2,0,,,0,0,0,0,0,0,0
e549d24cb423492dbbed97b287142de3,0,0,2,0,1,0,1,1,1530,1530,7,0,0,0,0,0,0
055e63cb39544369bbc9d2f8cf018570,0,0,2,0,1,0,1,1,859.5,859.5,8,0,0,0,0,0,0
3cf0dbc2bcd04b1782fbab4c631b574a,0,0,2,0,1,0,1,1,630.5,52.54166667,58,0,0,0,0,0,0
cc0f53ac2e3f4d9da57cb6a4c0c8c44e,0,0,2,0,1,0,1,1,581.5,116.3,25,0,0,0,0,0,0
500394117ef74bf38a1e548e2d496801,0,0,2,0,1,0,1,1,254,254,2,0,0,0,0,0,0
a9d396990ec7420d813bce437aee5017,0,0,2,0,1,0,1,1,148.5,99,3,0,0,0,0,1,0
f62dc85f54aa4376b47156ea822f1a32,0,0,2,0,1,0,1,1,93.5,93.5,6,0,0,0,0,0,0
c1d30268bcb54b44b67128727bfb90f7,0,0,2,0,1,0,1,1,6,6,9,0,0,0,0,0,0
6ab830b0045b4fdfa4914a18ea0bc817,0,0,2,0,1,0,1,0,2135,2135,92,1,0,0,0,0,4
ffd263e730c851429878b3cec8ca9d4b,0,0,2,0,1,0,1,0,1290,60,51,0,0,0,0,0,0
19067d9bdfc34131a0e8073c9d8618fd,0,0,2,0,1,0,1,0,670,670,0,0,0,0,0,0,0
20100f21f2da4904a91b05bb0f93edbe,0,0,2,0,1,0,1,0,478.5,478.5,15,0,0,0,0,5,0
77ad48d0ce51425ea06624239e24c6f6,0,0,2,0,1,0,1,0,142.5,57,20,0,0,0,0,0,0
0c73ba76c6aca046aa958e782bbaf77c,0,0,2,0,1,0,1,0,138,18.4,120,0,0,0,0,4,0
cdbde83eee3a4715aec204c885adc14c,0,0,2,0,1,0,1,0,60.5,60.5,11,0,0,0,0,0,0
df98a71f60c29f49b8b51b6f5b05fd5e,0,0,2,0,1,0,1,0,51,51,8,0,0,0,0,0,0
8622de81d1c94edbb7c923a3ae9d715f,0,0,2,0,1,0,1,0,,,50,0,0,0,0,0,0
a732f13a1b5e4b2f9b0424f5e13d826e,0,0,2,0,1,0,1,0,,,0,0,0,0,0,0,0
abb8e92cee104610a3d12fbf21dc81d0,0,0,2,0,1,0,0,2,1688.5,160.8095238,102,0,0,0,0,0,0
0d8d79ce5a04834b9a82d6ddceb055ff,0,0,2,0,1,0,0,2,184.5,21.70588235,30,0,0,0,0,0,11
752aa6ca94ee4f85b0872c8da72df7fb,0,0,2,0,1,0,0,2,25.5,8.5,9,0,0,0,0,0,0
d4359bcf95ac46399436fd633c006282,0,0,2,0,1,0,0,2,6,6,2,0,0,0,0,0,0
e7f396dc189c4ed2a573d808108628af,0,0,2,0,1,0,0,1,1049.5,1049.5,29,0,0,0,0,0,0
70c5ebc8baae46faaf82b2b1c84d5fe6,0,0,2,0,1,0,0,1,959.5,959.5,98,0,0,0,0,0,0
679ce710919a4c049cacc51079aa0c1e,0,0,2,0,1,0,0,1,221,221,31,0,0,0,0,0,0
820de86f59f748acad4514940d33a244,0,0,2,0,1,0,0,1,164,164,7,0,0,0,0,0,0
50406c46796c4377a7cbaef565280d33,0,0,2,0,1,0,0,1,72,72,21,0,0,0,0,0,0
2a8c8b5c5e5f441fb27106afa0b4ce8a,0,0,2,0,1,0,0,1,66,66,22,0,0,0,0,0,0
b8db8710bbf245ffb624cca31a0250bc,0,0,2,0,1,0,0,1,2.5,2.5,3,0,0,0,0,0,0
c1aa472b985a4aaf8a34ad265c2c6a1f,0,0,2,0,1,0,0,0,6635,6635,306,0,0,0,0,48,0
b0573ecc0d6244bba81b24d1d9b3875a,0,0,2,0,1,0,0,0,5358,5358,48,0,0,0,0,0,0
dfca3e9a15ee4a51a27e7e81f29fdd12,0,0,2,0,1,0,0,0,2471.5,2471.5,71,0,2,0,0,0,0
72fa38ba1f2747348a29acbd8c46989a,0,0,2,0,1,0,0,0,875,875,7,0,0,0,0,0,0
6f3800d797464a4c94b1f811ec960c03,0,0,2,0,1,0,0,0,582,194,349,0,0,0,0,0,0
77d20fbd617eba42a48d01822684da62,0,0,2,0,1,0,0,0,378,42,88,0,0,0,0,0,0
c69a7ee4247b4a9fa9ecf87cc1cb5602,0,0,2,0,1,0,0,0,290,19.33333333,91,0,0,0,0,0,0
c5a6ca3c1f4446328d1223a38b3ae604,0,0,2,0,1,0,0,0,24,24,6,0,0,0,0,0,0
7e26e1ad9c8343b782c2725c4e6e3f19,0,0,2,0,1,0,0,0,14,14,4,0,0,0,0,0,0
13f4a6a295524447831957578d571e47,0,0,2,0,1,0,0,0,11.5,11.5,2,0,0,0,0,0,0
f7f808e4e2b946709e09a610ce3a9503,0,0,2,0,1,0,0,0,3,3,2,0,0,0,0,0,0
69c7632e66374fea942a9b3c49ec19e7,0,0,2,0,1,0,0,0,,,3,0,0,0,0,0,0
6843030c44844ef4a3f79142e39a4c16,0,0,1,1,0,1,0,0,6917,6917,252,0,0,0,0,4,3
ca9cd6300f964fa79a51910929f9020c,0,0,1,1,0,1,0,0,2083,1041.5,57,0,0,0,0,0,2
10539efedefd4ad6875717a22d73608f,0,0,1,1,0,1,0,0,1988,1988,12,0,0,0,0,0,0
1f76acc524cc47e58def185fbcfd67cb,0,0,1,1,0,1,0,0,1819,1819,20,0,0,0,0,0,0
a13905e3c2b044debce811482ab6db76,0,0,1,1,0,1,0,0,1478,1478,24,0,0,0,0,0,22
15972f8190cf4d6d8b31f06188161d9c,0,0,1,1,0,1,0,0,1372,686,56,0,0,0,0,1,2
313c4705912d45d18a493c8280f09652,0,0,1,1,0,1,0,0,1287,1287,1,0,0,0,0,0,0
a8eeda3811944a2c9f27f79321c06618,0,0,1,1,0,1,0,0,993,70.92857143,82,0,0,0,0,1,0
27b74154336e4bdd9861fae72ec415c8,0,0,1,1,0,1,0,0,890,890,13,0,0,0,0,2,0
ccab7380419941a0b75495483a751d10,0,0,1,1,0,1,0,0,786,393,16,0,0,0,0,0,3
d9e822ef0a334fd495892f29ef8f4363,0,0,1,1,0,1,0,0,752,17.9047619,60,0,0,0,0,0,0
3eb0afd5eeba45bbb25aa92920dd96a7,0,0,1,1,0,1,0,0,601,601,12,0,0,0,0,0,0
a13a9d88257447e68cff361b39423c11,0,0,1,1,0,1,0,0,600,600,7,0,0,0,0,0,0
3bcd9d9a78614742a62d0ee396af507e,0,0,1,1,0,1,0,0,573,286.5,11,0,0,0,0,0,0
3424e7ed8dbd46be8342fe4cd6016d12,0,0,1,1,0,1,0,0,549,183,5,0,0,0,0,0,0
420f0ca0270e478bbf3e554c73e95d7e,0,0,1,1,0,1,0,0,462,462,4,0,0,0,0,0,0
c81b5510c5ca49aba9067d3c5880ea8b,0,0,1,1,0,1,0,0,348,348,7,0,0,0,0,1,0
db476cd9119a4f508840a329a3e0a6b3,0,0,1,1,0,1,0,0,269,134.5,5,0,0,0,0,0,4
7af6d73fa1bb487ca688d110659ded5f,0,0,1,1,0,1,0,0,232,116,19,0,0,0,0,1,0
0bae56feaaa5447aae626430ad63dfb0,0,0,1,1,0,1,0,0,189,189,3,0,0,0,0,0,0
40cd1bc25e5d45e5a6e7d0145bdd16de,0,0,1,1,0,1,0,0,169,169,17,0,0,0,0,0,0
69ee6c446dee498eae244175f377d240,0,0,1,1,0,1,0,0,160,17.77777778,9,0,0,0,0,0,0
9479e137e783414d910e04949fc39422,0,0,1,1,0,1,0,0,158,9.294117647,42,0,0,0,0,0,0
8bd91a6c6fc0493fb7a5bfec149ef801,0,0,1,1,0,1,0,0,147,10.5,19,0,0,0,0,0,0
a82ac265591a44f681bfed67158d45b2,0,0,1,1,0,1,0,0,139,10.69230769,23,0,0,0,0,0,0
7cc5ade17ab049b08a19279364223af3,0,0,1,1,0,1,0,0,127,5.291666667,124,0,0,0,0,4,0
834c3d0958be4816876f4a2ff1d295fb,0,0,1,1,0,1,0,0,117,117,21,0,0,0,0,3,0
229389753bc34ebcbd079ef7a55571e4,0,0,1,1,0,1,0,0,100,25,3,0,0,0,0,0,0
2c445f4a4d1a4833b0a2e1243dea17ab,0,0,1,1,0,1,0,0,97,97,11,0,0,0,0,0,0
cbec471c76e5469f97d2f133c1816b16,0,0,1,1,0,1,0,0,67,67,6,0,0,0,0,0,0
9db59c34e7db4c15aae6e3051c8b48e9,0,0,1,1,0,1,0,0,54,18,12,0,0,0,0,1,0
2afea65822f74d1695164eb3b263a05b,0,0,1,1,0,1,0,0,35,35,4,0,0,0,0,0,0
e19452288d22444e9a2c66e55370c410,0,0,1,1,0,1,0,0,34,34,9,0,0,0,0,0,0
457d9ebcd3d2416d926482d6ac983b6b,0,0,1,1,0,1,0,0,32,32,6,0,0,0,0,0,0
e37b9b48559c46f49d2455658bf5e5ea,0,0,1,1,0,1,0,0,32,32,5,0,0,0,0,0,0
48d30a9358a1483b8dca5378c9e3415e,0,0,1,1,0,1,0,0,31,31,10,0,0,0,0,0,0
a9390d763c134487904b124ecbd90a8e,0,0,1,1,0,1,0,0,15,15,9,0,0,0,0,0,0
9e1dc7d443014e0380717b993881ff96,0,0,1,1,0,1,0,0,11,11,4,0,0,0,0,0,0
9e409bb16d754c32a4658923e3f1d534,0,0,1,1,0,1,0,0,7,7,7,0,0,0,0,0,0
438aed449347454eb4e323889c55b830,0,0,1,1,0,1,0,0,6,6,2,0,0,0,0,0,0
ea9ea24cee09469db08accd5177ee488,0,0,1,1,0,1,0,0,6,6,1,0,0,0,0,0,0
fcfc1ceea5f74fa0bd8a1ff223cbae5e,0,0,1,1,0,1,0,0,4,2,1,0,0,0,0,0,0
53afd22f271749e79f06e2b4b6dc6b2e,0,0,1,1,0,1,0,0,3,3,6,0,0,0,0,0,0
2bab6aaa43e04d6aa482711fbf7d026c,0,0,1,1,0,1,0,0,2,2,0,0,0,0,0,0,0
29ba5ee24fd14a5b9d5e7830f70cb481,0,0,1,1,0,1,0,0,,,7,0,0,0,0,0,0
65d1a8e4128847cdae9a8fce94786f64,0,0,1,1,0,0,1,0,7392,7392,55,0,0,0,0,0,0
737a1be883e2914baed7f467a28dd472,0,0,1,1,0,0,1,0,3999,1999.5,76,0,0,0,0,1,0
9a088909cd8443759ed71a7024faafe9,0,0,1,1,0,0,1,0,3210,246.9230769,145,0,0,0,2,13,0
657420bada374443b8f9f9adc3edd15e,0,0,1,1,0,0,1,0,2760,1380,100,0,0,0,0,1,0
4ef98d70a6ec43578444d77711b2523c,0,0,1,1,0,0,1,0,2696,2696,21,0,0,0,0,0,6
2b4ba7ddaebc4ba99448c23af012d582,0,0,1,1,0,0,1,0,2475,2475,38,0,0,0,0,1,0
ed60ef96f4024671b3397953cdf8630e,0,0,1,1,0,0,1,0,1881,1881,15,0,0,0,0,0,0
bb25ece8a1c444c0ab5780118e388364,0,0,1,1,0,0,1,0,1685,842.5,8,0,0,0,0,0,0
e1412f08fcba435ba7f3b6a3ab65584a,0,0,1,1,0,0,1,0,1589,1589,1,0,0,0,0,0,0
8a6a01b77d664f39af9d21ff7490c752,0,0,1,1,0,0,1,0,1585,113.2142857,18,0,0,0,0,0,0
0acf9acfd49e40d88b82670161021bdb,0,0,1,1,0,0,1,0,1530,1530,11,0,0,0,0,0,0
68ebbc0bedb54c27be33048f47ed1865,0,0,1,1,0,0,1,0,1529,1529,154,0,0,0,0,0,0
5cf17f2e47d9486f8aa3c77b1d7a61c4,0,0,1,1,0,0,1,0,1466,1466,13,0,0,0,0,0,0
d25d8d1410ed4c6ba89ffeb6ef6ec614,0,0,1,1,0,0,1,0,1462,1462,1,0,0,0,0,0,0
f76c3ca54cf94f9eb098a5c87d1d39c3,0,0,1,1,0,0,1,0,1444,1444,16,0,0,0,0,2,0
e96d8c96073d425cba9421ac8d951eab,0,0,1,1,0,0,1,0,1424,1424,15,0,0,0,0,0,1
b3a0e2d360d54274a73a6a1feb172bf4,0,0,1,1,0,0,1,0,1244,1244,1,0,0,0,0,0,0
e166887abd7c47a480daef08702dddf5,0,0,1,1,0,0,1,0,1111,222.2,44,0,0,0,0,2,0
2e6e46db894c471f998084f1c74740a0,0,0,1,1,0,0,1,0,1080,72,66,0,0,0,0,0,0
376503a6806946588372fcc6b6d1c767,0,0,1,1,0,0,1,0,1059,50.42857143,38,0,0,0,0,0,0
49f73cd136d047d6bdbddc319029fd9f,0,0,1,1,0,0,1,0,996,332,21,0,0,0,0,0,0
69a1a9f0df754e298cc56a42fff0fb67,0,0,1,1,0,0,1,0,891,68.53846154,8,0,0,0,0,0,0
b8ee30189d0f4d97b77a1f06db62447b,0,0,1,1,0,0,1,0,829,82.9,42,0,0,0,0,1,0
0778f7d099be476eb7d4c39ea837665d,0,0,1,1,0,0,1,0,809,809,69,0,0,0,0,0,0
deb9a59d7ee540b1a5470e6f22d90072,0,0,1,1,0,0,1,0,808,808,14,0,0,0,0,0,0
4d23b50750db4d66a69fe3ced92f2f94,0,0,1,1,0,0,1,0,806,134.3333333,5,0,0,0,0,0,0
23f6e416a3754402989d1f97ff1152a8,0,0,1,1,0,0,1,0,783,71.18181818,17,0,0,0,0,0,0
c90a9747198c4c599364c608d449d0e1,0,0,1,1,0,0,1,0,730,365,47,0,0,0,0,0,0
40e0f7a2dee54fedaa9572b5d12b9808,0,0,1,1,0,0,1,0,697,697,1,0,0,0,0,0,0
db2b11b494b6491d89c06a7a215f7f98,0,0,1,1,0,0,1,0,662,662,46,0,0,0,0,0,0
5b851d73e1a140318666fad06ea12828,0,0,1,1,0,0,1,0,661,661,37,0,0,0,0,0,2
0ff58b1d843c4cc38b6a9c1afba0a26a,0,0,1,1,0,0,1,0,660,55,20,0,0,0,0,0,2
58131373a51e487f93da57714a1964d3,0,0,1,1,0,0,1,0,659,659,10,0,0,0,0,0,0
727700a0464749e288e0876ad0182c08,0,0,1,1,0,0,1,0,649,81.125,78,0,0,0,0,0,19
d69f057c99b242b69108ae1f97447548,0,0,1,1,0,0,1,0,647,647,6,0,0,0,0,0,0
1eefa553929a498e9be0cd41fdbed03c,0,0,1,1,0,0,1,0,638,127.6,4,0,0,0,0,0,0
7427acfb88c24632abf091b29361d430,0,0,1,1,0,0,1,0,617,617,12,0,0,0,0,0,0
b4515a39e6ee41adac2a764917586c05,0,0,1,1,0,0,1,0,603,603,50,0,0,0,0,5,0
b27094d656464c1fba4d6bfda629c48e,0,0,1,1,0,0,1,0,586,73.25,6,0,0,0,0,3,0
377433be939b4f97b439f0f191dcfdf7,0,0,1,1,0,0,1,0,583,32.38888889,26,0,0,0,0,0,0
66f76af6dab843b19c9f04afac76aa90,0,0,1,1,0,0,1,0,579,579,20,0,0,0,0,0,0
0f11b7a9402541a4b8b5bd1a48d8606e,0,0,1,1,0,0,1,0,551,551,1,0,0,0,0,0,0
408799e13bb84c51bcbecbdf5ed5c0a5,0,0,1,1,0,0,1,0,548,548,0,0,0,0,0,0,0
3d9194db08b04d399c24b32d49bdad70,0,0,1,1,0,0,1,0,528,75.42857143,6,0,0,0,0,0,0
8acd3f71bbca4244a814d3cc9847e5d7,0,0,1,1,0,0,1,0,528,21.12,137,0,0,0,0,0,0
b19e4706ef7442d2b67454f64bbf6355,0,0,1,1,0,0,1,0,503,503,5,0,0,0,0,0,0
376e191e0c8f44cd9133a30d2915e52c,0,0,1,1,0,0,1,0,492,492,54,0,0,0,0,1,0
8802e3262da0410187e2687cc3cd9ed9,0,0,1,1,0,0,1,0,459,28.6875,31,0,0,0,0,0,0
00c4e992fe2947e1bedf114851314e51,0,0,1,1,0,0,1,0,441,147,57,0,0,0,0,0,0
c743fb9e36534d58869926d705a217b1,0,0,1,1,0,0,1,0,437,218.5,16,0,0,0,0,0,0
4a462d594e38405ea9fb295e72d20544,0,0,1,1,0,0,1,0,431,61.57142857,22,0,0,0,0,0,0
a09cb8a5ccb444baa44654c5756c30d3,0,0,1,1,0,0,1,0,421,22.15789474,19,0,0,0,0,0,0
b40b116388ff42f38908d50bf0f00f9c,0,0,1,1,0,0,1,0,420,420,35,0,0,0,0,0,0
c6d6fd4bfbc34347b61d808519085991,0,0,1,1,0,0,1,0,399,26.6,13,0,0,0,0,0,0
8df43f259981416db69649f0abe7e5d3,0,0,1,1,0,0,1,0,392,32.66666667,45,0,0,0,0,0,0
492beb66003946f39886f578839661d9,0,0,1,1,0,0,1,0,384,19.2,33,0,0,0,0,1,0
565e3069042c49b6aa19ac813fdb132d,0,0,1,1,0,0,1,0,368,73.6,24,0,0,0,0,0,0
56fd72186ac9422e9b5e0cf43e40a6ba,0,0,1,1,0,0,1,0,363,181.5,7,0,0,0,0,0,0
5b79a1f18a7d4ccf9fd29315535e511f,0,0,1,1,0,0,1,0,351,20.64705882,31,0,0,0,0,0,0
af8fb138191548b4b9733de16317fea9,0,0,1,1,0,0,1,0,341,34.1,10,0,0,0,0,0,0
62910e266a7145c193a240936a3539f3,0,0,1,1,0,0,1,0,326,326,91,0,0,0,0,0,0
d1004b294be5414aae988d58847b9768,0,0,1,1,0,0,1,0,324,162,16,0,0,0,0,0,5
8f0899506ff84158a8b73c66e1f915ed,0,0,1,1,0,0,1,0,309,20.6,22,0,0,0,0,0,0
7b4a23306cb74509b42a718bdea5b855,0,0,1,1,0,0,1,0,306,30.6,30,0,0,0,0,0,0
c45512d6e11c4f0783e0cb8a95d6d5fc,0,0,1,1,0,0,1,0,305,305,5,0,0,0,0,0,0
11c614976faa484ca68ddfe1a345918d,0,0,1,1,0,0,1,0,298,298,30,0,0,0,0,4,0
4843f767ee4a4a97a3aab1daa6580e64,0,0,1,1,0,0,1,0,298,21.28571429,29,0,0,0,0,2,0
bcddb2642c994091bc9bc2f1241d36ec,0,0,1,1,0,0,1,0,286,10.21428571,26,0,0,0,0,0,0
a578e3e3286e451da30fe32277fd4ee0,0,0,1,1,0,0,1,0,285,142.5,15,0,0,0,0,0,0
6a890dfa301b4fa7a3bc72f966e92417,0,0,1,1,0,0,1,0,285,142.5,10,0,0,0,0,0,0
e8d0af4e1778466cb165665e5dfca3fb,0,0,1,1,0,0,1,0,281,281,24,0,0,0,0,1,0
e987f7dec74642bd8da86a887f2fd7de,0,0,1,1,0,0,1,0,269,269,22,0,0,0,0,0,0
bf8b52eeed0f4e04a31833c86145e0ab,0,0,1,1,0,0,1,0,251,22.81818182,45,0,0,0,0,1,0
113aa1c4596d404da1b6ac2b1e3dc631,0,0,1,1,0,0,1,0,236,236,21,1,0,1,0,0,0
66321e0bf70a4b05b090d0e5585924d1,0,0,1,1,0,0,1,0,233,38.83333333,16,0,0,0,0,0,0
89ac0f50b0bd462ebe58a84d1cce4dd2,0,0,1,1,0,0,1,0,224,74.66666667,29,2,2,2,0,0,0
85e13124dc564604bcf94dcfdd48ea4c,0,0,1,1,0,0,1,0,223,12.38888889,32,0,0,0,0,0,0
183abe3cb38a403a8d214ee13cd74f91,0,0,1,1,0,0,1,0,206,206,39,0,0,0,0,0,0
d0bf2afae9484443842d0baa5945c3fe,0,0,1,1,0,0,1,0,204,204,13,0,0,0,0,0,0
7d212f2d81b44d11afa3d89c6b36c7c2,0,0,1,1,0,0,1,0,194,97,19,0,0,0,0,0,0
26896e9497ae4043882bcc808c589fcd,0,0,1,1,0,0,1,0,188,11.75,40,0,0,0,0,0,16
6f37e3592ee3449898b2172af558047f,0,0,1,1,0,0,1,0,186,10.33333333,25,0,0,0,0,0,3
c5f7d4e0c95143cc9ea13b10b8375c7b,0,0,1,1,0,0,1,0,179,29.83333333,17,0,0,0,0,0,0
af4d807f88034998aa75d91289708635,0,0,1,1,0,0,1,0,178,12.71428571,6,0,0,0,0,0,0
c81b6836ad5a4c80b80bd75cb8d2a525,0,0,1,1,0,0,1,0,177,177,14,0,0,0,0,0,0
846ce8dc7ee944ceb30ee597ed8d1d95,0,0,1,1,0,0,1,0,177,44.25,2,0,0,0,0,0,0
