#=================================================================
# Freeform
# Date: May 12 2019 - May 25 2019
"# Segments: Vtr: Non-Microsoft Traffic, Exclude Revenue > 10000, Market - EN-US"
#=================================================================


##############################################
# Freeform Table
##############################################
,Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit)
,Order Exists,Visits,New Visitors,Return Visitors,Visits,Visits,Visits,Time Spent per Visit (seconds),Average Time Spent on Site (seconds),Link Clicks (e4),Link Clicks (e4),Link Clicks (e4),Link Clicks (e4),Link Clicks (e4),Link Clicks (e4)
,Visits,Visits,New Visitors,Return Visitors,Office.com,Store,O365 Web,Time Spent per Visit (seconds),Average Time Spent on Site (seconds),Link Clicks (e4),tab-OverviewTab,tab-TechSpecsTab,tab-ReviewsTab,tab-FAQTab,AddToCartButton
b06b7bbb2d3b4084951b3f80e8b3e6ec,1,1,1,0,0,1,0,292,13.904761904761905,47,0,0,0,0,0
0bde6c90eec94c1cb59eb29d54419396,1,1,1,0,0,1,0,290,290,22,0,0,0,0,0
8acdb42ff4a24792a2aa5832a5b3115d,1,1,1,0,0,1,0,289,289,20,0,0,0,0,0
0a79dd234ec04850822a069ac357315f,1,1,1,0,0,1,0,289,144.5,24,0,0,0,0,0
f7d76e3e37a54512af34724cddd45460,1,1,1,0,0,1,0,288,144,65,0,0,0,0,0
3f0c4506665843ba86ce7c3d07c54e30,1,1,1,0,0,1,0,286,143,121,0,0,0,0,0
2d8ab9e4edc743d58b4264df1c48302e,1,1,1,0,0,1,0,284,284,24,0,0,0,0,0
2a1a3a84860a41e98cc94e004ab55211,1,1,1,0,0,1,0,283,283,30,0,0,0,0,0
3b26ded2f80b43ac9fe107180c42f2e0,1,1,1,0,0,1,0,283,283,23,0,0,0,0,0
61ac337b18c7495ebf355d32aa8114a4,1,1,1,0,0,1,0,282,282,28,0,0,0,0,0
93e683a70fac48879ccb72af3ade8f22,1,1,1,0,0,1,0,282,282,21,0,0,0,0,0
c02f5fdfe548467da399feebb4faa8b6,1,1,1,0,0,1,0,280,280,38,0,0,0,0,0
4c191c9d7ce840709d90e5af571781eb,1,1,1,0,0,1,0,280,140,19,0,0,0,0,0
fd2de9116b504e638bf2f9146c0b39bf,1,1,1,0,0,1,0,280,14,53,0,0,0,0,1
fa8b3d65f72d496f8d3478c8664593c0,1,1,1,0,0,1,0,277,69.25,4,0,0,0,0,0
55a8f719276c4616b4c4ad3721f4c949,1,1,1,0,0,1,0,277,21.307692307692307,79,0,0,0,0,0
906e9009d63d4df594235d8e70e85450,1,1,1,0,0,1,0,276,276,33,0,0,0,0,0
324b565776e84037946772ea09893d22,1,1,1,0,0,1,0,276,276,10,0,0,0,0,0
7d8d6e8f5ca2482eabba813007a7e329,1,1,1,0,0,1,0,273,273,40,0,0,0,0,0
686975728c6c4690b3f70f39164f6d13,1,1,1,0,0,1,0,273,273,19,0,0,0,0,0
21abc7d8c5464016b40851f3cd76c97d,1,1,1,0,0,1,0,271,271,37,0,0,0,0,0
73ac0b14845c45d1b426cf26d0217f52,1,1,1,0,0,1,0,270,270,5,0,0,0,0,0
ae16df702aa143af939151c1ce8433b4,1,1,1,0,0,1,0,269,269,17,0,0,0,0,0
ccfdcfb316fe4a1198600c5491160e8e,1,1,1,0,0,1,0,268,268,22,0,0,0,0,0
0fcb2f5f69d144a092243273c6079ed6,1,1,1,0,0,1,0,266,266,38,0,0,0,0,0
968d3aac86874b4da07b1468fe24b382,1,1,1,0,0,1,0,266,266,12,0,0,0,0,0
cafad26da9714d50a8e1d06f3bc37782,1,1,1,0,0,1,0,264,264,19,0,0,0,0,0
e9375291249f45c284aa0f1e26bd0f81,1,1,1,0,0,1,0,264,29.333333333333332,24,0,0,0,0,0
6fba0ebb67644911bc4d012ce789c9b3,1,1,1,0,0,1,0,263,263,33,0,0,0,0,1
86f7e27474124fa79d26e21fb6e00ae0,1,1,1,0,0,1,0,262,262,28,0,0,0,0,1
ababaf25a02647ee904d2622fc80cf2a,1,1,1,0,0,1,0,262,262,17,0,0,0,0,0
41433698e26e429a8ed8b2f472edb26f,1,1,1,0,0,1,0,261,261,30,0,0,0,0,0
2400ce89488a4a8185474d3e4fa07730,1,1,1,0,0,1,0,260,13.68421052631579,31,0,0,0,0,0
f48a59ac57304a2bb17520ec3c35995e,1,1,1,0,0,1,0,259,259,24,0,0,0,0,0
0e4f71e3990244cbbaf5343062dc879f,1,1,1,0,0,1,0,258,258,54,0,0,0,0,2
49cc66b78f8349598edda5cca7c85c25,1,1,1,0,0,1,0,255,255,26,0,0,0,0,0
17c4d5701b074f1e964c572b3fd5a1b2,1,1,1,0,0,1,0,255,51,81,0,0,0,0,0
5df7af06fa9a45658faeca5e85fb65d3,1,1,1,0,0,1,0,255,11.590909090909092,37,0,0,0,0,0
96ed0e0a1d704a50bc5b41e3c6870ee3,1,1,1,0,0,1,0,249,249,38,0,0,0,0,0
c7316a8df2b44e29bebe547e17cd1019,1,1,1,0,0,1,0,247,247,40,0,0,0,0,0
54ad25c058b74523aad6a249a6e165b4,1,1,1,0,0,1,0,247,247,38,0,0,0,0,0
317c0e7f3d424915b2c0162f6aec06f0,1,1,1,0,0,1,0,247,247,19,0,0,0,0,0
ae3b77a0b13147beb5ae21a0d314f9c6,1,1,1,0,0,1,0,245,245,16,0,0,0,0,0
bf60f181ff054bf4bba8456253c3b2e8,1,1,1,0,0,1,0,244,244,39,0,0,0,0,0
93c59b13a1544f478ef9cedc98b26aca,1,1,1,0,0,1,0,243,243,25,0,0,0,0,1
1200d19dd5ae40ebba4a219c8eacc694,1,1,1,0,0,1,0,241,241,19,0,0,0,0,0
faa1d5a82b7947888d2e733ae30b727b,1,1,1,0,0,1,0,240,240,37,0,0,0,0,0
fc2a02f8c12148bdb282ab504cc87dd1,1,1,1,0,0,1,0,237,237,24,0,0,0,0,0
7fbf7bebd31a4522a2b30e10114e64d1,1,1,1,0,0,1,0,236,236,7,0,0,0,0,0
65a32fc838614b0881493ce936f7758d,1,1,1,0,0,1,0,234,234,27,0,0,0,0,0
29c07ec479da464c9bd33a24897526d5,1,1,1,0,0,1,0,233,233,14,0,0,0,0,0
0948c456b7d040859155b3bd0033da1d,1,1,1,0,0,1,0,232,232,25,0,0,0,0,1
7b1e2ba27e704e4d8cfbd27437253a97,1,1,1,0,0,1,0,232,29,34,0,0,0,0,0
38f2b230dd5049dcbbf989a331300f85,1,1,1,0,0,1,0,231,231,24,0,0,0,0,0
5ea8f33168034d2581b870c4c96325e4,1,1,1,0,0,1,0,231,231,23,0,0,0,0,0
ea5838adc5af404881aac15c9a02c29c,1,1,1,0,0,1,0,230,230,25,0,0,0,0,0
4dbc9fd4b5a14f6592e4494ca6185869,1,1,1,0,0,1,0,230,230,19,0,0,0,0,0
b937118687114c4b9a30e3aec713e4f6,1,1,1,0,0,1,0,227,227,30,0,0,0,0,0
fd5f8e3a5bb74d86bb03559f0c22bd33,1,1,1,0,0,1,0,227,227,22,0,0,0,0,0
ebe583e2b44c41abaf70e6e9b3d26915,1,1,1,0,0,1,0,221,221,27,0,0,0,0,0
66413f8ce04b4c50afa69009a381af23,1,1,1,0,0,1,0,220,220,29,0,0,0,0,0
d468e848753848c9871770e606a2b731,1,1,1,0,0,1,0,220,220,14,0,0,0,0,0
9e67d10c56a14abd9480af9b86d60bcb,1,1,1,0,0,1,0,219,219,33,0,0,0,0,0
571d256435454dbe9cd36ef5074a8530,1,1,1,0,0,1,0,219,219,9,0,0,0,0,0
f403af30d3054f28ada81e57d506e89e,1,1,1,0,0,1,0,217,217,28,0,0,0,0,0
37ad666d9cd0422db8e052dc0cd23303,1,1,1,0,0,1,0,217,36.166666666666664,23,0,0,0,0,0
27e400c29aa84316a9506002194732c0,1,1,1,0,0,1,0,217,15.5,123,0,0,0,0,0
7b2d9c8bd2ff4ce68d71d6e8464c2044,1,1,1,0,0,1,0,216,216,26,0,0,0,0,0
5af488c875a24b70b4c39fef40d87d8d,1,1,1,0,0,1,0,214,21.4,15,0,0,0,0,0
b1d4d5024a4840b3b8eb9daf5da31399,1,1,1,0,0,1,0,210,210,27,0,0,0,0,0
59d9fb28dbc145d7a65307d1f615b76f,1,1,1,0,0,1,0,209,209,24,0,0,0,0,0
d98a9132867f4d7ca6b11729883d894f,1,1,1,0,0,1,0,208,208,29,0,0,0,0,0
1cade260e990422cab72afd6d3baa65c,1,1,1,0,0,1,0,205,102.5,58,0,0,0,0,2
498f94e1ac9346cc97438f4b3f386f85,1,1,1,0,0,1,0,205,34.166666666666664,8,0,0,0,0,1
7b2e14348fa44cdb84400b237b7ec331,1,1,1,0,0,1,0,204,204,18,0,0,0,0,0
6fe41eb319ca4f02b5f91f926558a956,1,1,1,0,0,1,0,204,204,5,0,0,0,0,0
3b581c7ec2d947f89adac8eda8d91b29,1,1,1,0,0,1,0,203,203,22,0,0,0,0,0
69f3506a851a48f6994c980e7fd0257e,1,1,1,0,0,1,0,202,202,21,0,0,0,0,0
2b7665d352c343afbd73ff9d271c5270,1,1,1,0,0,1,0,201,201,28,0,0,0,0,0
8516add47d7148938b6831ac0968bb8a,1,1,1,0,0,1,0,201,201,7,0,0,0,0,0
8e3ce074a0e54bd283037d5a9db5fa6c,1,1,1,0,0,1,0,199,99.5,20,0,0,0,0,0
9db581e30cc2457fa13b9cf8adf6bf3c,1,1,1,0,0,1,0,198,198,20,0,0,0,0,0
899b29c7072e4336860516d33460e408,1,1,1,0,0,1,0,198,99,41,0,0,0,0,2
e60199e165724de6b8f7ba1a507ed27f,1,1,1,0,0,1,0,196,196,20,0,0,0,0,0
57600a1de82b40a596736f80da08b089,1,1,1,0,0,1,0,196,196,18,0,0,0,0,0
109a877270a74c14bfa035a65626e195,1,1,1,0,0,1,0,196,196,17,0,0,0,0,0
aca26df4297647229ee45ad287af38a0,1,1,1,0,0,1,0,195,195,25,0,0,0,0,0
0bb24a24b66d4ed49c4c1980e4b72aff,1,1,1,0,0,1,0,194,194,54,0,0,0,0,0
7b11969635ae4db1919243a455bf116e,1,1,1,0,0,1,0,194,194,9,0,0,0,0,0
37c2c49bf8e84ed3b20994b8b6299cdd,1,1,1,0,0,1,0,193,193,14,0,0,0,0,0
defdf5f5506f4200adc73d278d7d125f,1,1,1,0,0,1,0,190,190,16,0,0,0,0,0
68f469f2069c4496be5bcfa77ab029e5,1,1,1,0,0,1,0,187,187,27,0,0,0,0,0
bd1d38bff1474783b2cefb2a13df2ae8,1,1,1,0,0,1,0,187,187,26,0,0,0,0,1
1d77444c773a491ba3f2227fd297f807,1,1,1,0,0,1,0,185,185,9,0,0,0,0,0
f6db0875dae546ac82c01da132309dd8,1,1,1,0,0,1,0,182,182,13,0,0,0,0,0
42eb2c76deac4d69ad50c7ccd51e5ff8,1,1,1,0,0,1,0,181,181,25,0,0,0,0,0
7ddf55f6d9d24f0faeeb33ce8e2ca24f,1,1,1,0,0,1,0,179,179,17,0,0,0,0,0
fb7b5b509cbc49609d1247797c00f081,1,1,1,0,0,1,0,176,176,28,0,0,0,0,0
837debe1f7ee4c11aaa7c234980a2d30,1,1,1,0,0,1,0,176,176,10,0,0,0,0,0
1cca7d16fb2d41b29115aa1614349ad2,1,1,1,0,0,1,0,175,175,30,0,0,0,0,0
1d823608af8c4c2bb4212bfd265a6c82,1,1,1,0,0,1,0,173,173,9,0,0,0,0,0
80eb22f942784b2c934bd96e4d31ca48,1,1,1,0,0,1,0,172,172,20,0,0,0,0,0
dea83f3bf3dd462e841aeb248f76f804,1,1,1,0,0,1,0,171,171,26,0,0,0,0,0
3fbc41eef0214b41aad0a2a3571989d8,1,1,1,0,0,1,0,171,171,25,0,0,0,0,0
bf835dd5df08432e9b5ed56420e65cc2,1,1,1,0,0,1,0,169,169,24,0,0,0,0,0
441da66694ee419f9476182decebd0d4,1,1,1,0,0,1,0,167,167,18,0,0,0,0,0
29cd5065b92546e5b997200ac33864c9,1,1,1,0,0,1,0,166,166,31,0,0,0,0,0
859ee6bf060f4279b1b9091cea8932d4,1,1,1,0,0,1,0,165,165,35,0,0,0,0,0
a0a99ebcb31049bf83fc126bf16d46bb,1,1,1,0,0,1,0,165,165,31,0,0,0,0,0
fb544fb2b7d842b5be2ae78dbe2760fb,1,1,1,0,0,1,0,164,164,31,0,0,0,0,0
e908ed248b084247959965d483b0e4d2,1,1,1,0,0,1,0,164,164,16,0,0,0,0,0
cb00661c03a74c1190a8f85222e52a9d,1,1,1,0,0,1,0,162,162,32,0,0,0,0,0
4681d31eaba1b4408f584e7d6353611e,1,1,1,0,0,1,0,161,161,32,0,0,0,0,1
e2d5a3ba8d344b8d90f9b11017c670e7,1,1,1,0,0,1,0,161,161,26,0,0,0,0,1
74db7ef13db9425aa0a5731b5a314198,1,1,1,0,0,1,0,159,159,14,0,0,0,0,0
2eeb1bd27b0c4643bc30054c199c19a0,1,1,1,0,0,1,0,159,5.3,41,0,0,0,0,0
74c1254d6f0e497887ff6e229cd905fe,1,1,1,0,0,1,0,158,158,32,0,0,0,0,0
561fff13a5d441c98a5d56d713f6cadc,1,1,1,0,0,1,0,158,158,19,0,0,0,0,0
2987161262204a04ab75b9a30ff8e8d1,1,1,1,0,0,1,0,156,156,21,0,0,0,0,0
2b4da3357ff04467a6e944edb24f70aa,1,1,1,0,0,1,0,156,156,13,0,0,0,0,0
d90f714981484039bdeab256c4b84dd2,1,1,1,0,0,1,0,155,155,36,0,0,0,0,0
74c3549779d34013a045bffcb0501889,1,1,1,0,0,1,0,155,155,20,0,0,0,0,0
d19016b8feeb42aaac4cfc912ceb493e,1,1,1,0,0,1,0,155,155,18,0,0,0,0,0
1b11326fe75b4b07b646fd24c68a6939,1,1,1,0,0,1,0,154,154,14,0,0,0,0,0
3a91751f5f224e3781832983f389b56c,1,1,1,0,0,1,0,154,77,98,0,0,0,0,1
721ad4b9a6904936997d3486a01e5adc,1,1,1,0,0,1,0,151,151,8,0,0,0,0,0
ee3f5e10652e452ebd3572199a6e8127,1,1,1,0,0,1,0,150,150,27,0,0,0,0,0
11c5875bea9e4a2bbb0e6abffd83e20b,1,1,1,0,0,1,0,150,150,19,0,0,0,0,0
8e5f9ac506d84eb4901c5ce28a538da5,1,1,1,0,0,1,0,147,21,16,0,0,0,0,0
e1439c048b6d4474b3c2191f8b18005b,1,1,1,0,0,1,0,146,146,13,0,0,0,0,0
676d1e10199443daad8a52d25c554c7f,1,1,1,0,0,1,0,144,144,19,0,0,0,0,0
2df089db5346468d8bc61d6e76ace436,1,1,1,0,0,1,0,142,142,18,0,0,0,0,0
941d41b85c2449ae9ea7c8672cdb3846,1,1,1,0,0,1,0,141,141,17,0,0,0,0,0
139f95eed26b4b3eaddaee84f93e1ab9,1,1,1,0,0,1,0,141,141,16,0,0,0,0,0
71b7e3c7022f475f8ed6380b0b882c5d,1,1,1,0,0,1,0,140,140,8,0,0,0,0,0
a40caafca5cb4afa8bec556ca7fc7587,1,1,1,0,0,1,0,140,140,5,0,0,0,0,0
4d744664e66c4beabac0d8b0e310bbcc,1,1,1,0,0,1,0,139,139,8,0,0,0,0,0
278c960327c144bbb49c12368570afb9,1,1,1,0,0,1,0,135,135,25,0,0,0,0,0
928c05e684f945bd819e2b000549839a,1,1,1,0,0,1,0,135,135,21,0,0,0,0,0
60a813c971924e16983f4dbf9d98ddad,1,1,1,0,0,1,0,134,134,18,0,0,0,0,0
b476a69b74434ea7b40ef5bec710bbaf,1,1,1,0,0,1,0,133,133,26,0,0,0,0,0
8c96141c3f424960bd625774a370b43c,1,1,1,0,0,1,0,132,132,23,0,0,0,0,0
418d64a0102542c2b5420cc917bea1aa,1,1,1,0,0,1,0,132,132,20,0,0,0,0,0
9a7911db65954315bcd2872eca6ae82a,1,1,1,0,0,1,0,132,66,18,0,0,0,0,0
b5915f4120b34a75b4a4e569ecd974af,1,1,1,0,0,1,0,131,131,5,0,0,0,0,0
b031950c67c54204976707389f1496e4,1,1,1,0,0,1,0,129,129,22,0,0,0,0,0
e4282f255a6547eabe64e3da3205cbdf,1,1,1,0,0,1,0,128,128,9,0,0,0,0,0
496f0fec425d40bc981609290d0b772a,1,1,1,0,0,1,0,128,18.285714285714285,25,0,0,0,0,0
7a05551469e549e9bf5999812fde489f,1,1,1,0,0,1,0,126,126,17,0,0,0,0,0
55690258c95d4af49d840f8b98f9c8fe,1,1,1,0,0,1,0,126,126,16,0,0,0,0,0
91a78790fb9143af816c47dc9f070031,1,1,1,0,0,1,0,123,123,27,0,0,0,0,0
9020d705de4943a1b43122f60240ee52,1,1,1,0,0,1,0,123,123,25,0,0,0,0,0
2d6b114149314783bcf06fe37d9c91cf,1,1,1,0,0,1,0,123,123,18,0,0,0,0,0
a0330dacaa8e457a9f7ac589374a8c22,1,1,1,0,0,1,0,123,123,5,0,0,0,0,0
d5abc1b011f74b3f8e181de0a4b6d14f,1,1,1,0,0,1,0,119,119,45,0,0,0,0,0
fe9bcf50d963420e8af1be734bf8007d,1,1,1,0,0,1,0,118,118,45,0,0,0,0,0
1348f8d602924884858145e01d63d4aa,1,1,1,0,0,1,0,118,118,22,0,0,0,0,0
f9680456ce92410d91568aa29e8eaa66,1,1,1,0,0,1,0,117,117,22,0,0,0,0,1
99750d2cff7a4309aa15176a720a7e25,1,1,1,0,0,1,0,117,117,8,0,0,0,0,0
fe98dc687afa4ca988cc7d691d6cba60,1,1,1,0,0,1,0,117,117,6,0,0,0,0,0
655da0f51ae941c6b9170ed916e8609d,1,1,1,0,0,1,0,116,116,25,0,0,0,0,0
216c3d0990a544a8b398407331185cd0,1,1,1,0,0,1,0,115,115,16,0,0,0,0,0
1f0b4895644b4f99b667a322feebad9d,1,1,1,0,0,1,0,115,57.5,25,0,0,0,0,0
8a4ba58f851642999f50ef1997008a73,1,1,1,0,0,1,0,114,114,29,0,0,0,0,0
e015bf7373b04e8784152c2f82e911a3,1,1,1,0,0,1,0,114,114,24,0,0,0,0,0
11a3d8af99884d238185bdfb4f63f4f6,1,1,1,0,0,1,0,114,114,7,0,0,0,0,0
ca9416c8eb1145fc8c8d8062939d2883,1,1,1,0,0,1,0,113,113,37,0,0,0,0,0
28c4bdee7e8f426daf088e78a176bdcd,1,1,1,0,0,1,0,113,113,13,0,0,0,0,0
6770f9797b444bfabd3eea18027d679b,1,1,1,0,0,1,0,110,6.470588235294118,31,0,0,0,0,0
9bbd938cd14d9e4b9d79b88f9630162d,1,1,1,0,0,1,0,109,109,14,0,0,0,0,0
c85a60a94ffb41c089af4954dfab892b,1,1,1,0,0,1,0,108,108,14,0,0,0,0,0
79e1d540b30e4d9ea289775252b9e385,1,1,1,0,0,1,0,107,107,17,0,0,0,0,0
832bee45a116414c9226237aa27e2171,1,1,1,0,0,1,0,107,107,15,0,0,0,0,0
5ae543b9a878452e818f5006c1c0e2be,1,1,1,0,0,1,0,107,107,12,0,0,0,0,0
6cae9c56bf374208a54c5fe8e8a7e718,1,1,1,0,0,1,0,107,107,6,0,0,0,0,0
e0cceef4d54b48f693fb1a26496f5fbb,1,1,1,0,0,1,0,107,53.5,38,0,0,0,0,0
1995452164604bd384c19452af95bc57,1,1,1,0,0,1,0,106,106,37,0,0,0,0,0
cc32df7f21f14412a55ac1d446ea617a,1,1,1,0,0,1,0,106,106,23,0,0,0,0,0
9ac17c88e4c648a08868c7af94be168e,1,1,1,0,0,1,0,106,106,23,0,0,0,0,0
75337b3c4b04466fbedb7deded3ed7ce,1,1,1,0,0,1,0,105,105,13,0,0,0,0,0
6f4ce86f043042de9345d79816a2d253,1,1,1,0,0,1,0,105,105,10,0,0,0,0,0
4cf7c2c27ce742a49099dacae4571a13,1,1,1,0,0,1,0,104,104,20,0,0,0,0,0
168591dd5b374dbda046e469cbc03c55,1,1,1,0,0,1,0,104,104,15,0,0,0,0,0
3eec9e73a3294d62b1b2a3b4b6645672,1,1,1,0,0,1,0,103,103,6,0,0,0,0,0
b97c8e9ab4a040f191bc8d1b729adf62,1,1,1,0,0,1,0,102,102,12,0,0,0,0,0
128927876bca49ee8d1817af6bed4517,1,1,1,0,0,1,0,101,101,24,0,0,0,0,0
323de052ff6b4585b250bf4ec60f742c,1,1,1,0,0,1,0,100,100,8,0,0,0,0,0
e7965bf9e6ad4c43b9d93dde46b2691f,1,1,1,0,0,1,0,100,14.285714285714286,20,0,0,0,0,0
1cbfd2fff27a45489dcbd0fa843346d2,1,1,1,0,0,1,0,99,99,23,0,0,0,0,0
9e483a2c8fe34a8ab8b02aa18b523e66,1,1,1,0,0,1,0,99,99,4,0,0,0,0,0
d5b4b3e18c014b5e9f3d0e29a554ba52,1,1,1,0,0,1,0,98,98,19,0,0,0,0,0
56d53fdbe51846dcbace2ef6b3e67eb4,1,1,1,0,0,1,0,97,97,34,0,0,0,0,0
f5aacb04bdb84ea6aaf9ed711722aebb,1,1,1,0,0,1,0,96,96,37,0,0,0,0,0
16e0b01a4d364a2487501e251ed699a9,1,1,1,0,0,1,0,96,96,4,0,0,0,0,0
2a5758387e7b439a9cbbef386706a949,1,1,1,0,0,1,0,93,93,12,0,0,0,0,0
a2f13142b51d4a75a10bb3d7d7ca615d,1,1,1,0,0,1,0,92,92,16,0,0,0,0,0
76eeffb7e35e465f841689df49d33a90,1,1,1,0,0,1,0,91,91,20,0,0,0,0,0
b0dc1d3c0e1a4fab94477b79e4e20f80,1,1,1,0,0,1,0,91,91,10,0,0,0,0,0
a9d1e97d1b0a4bb189d8ee5b4b97cfe2,1,1,1,0,0,1,0,89,89,19,0,0,0,0,0
ba19d6277d324ff291a90f726c9ab92e,1,1,1,0,0,1,0,89,89,13,0,0,0,0,0
b8dfb7ae3c8944c5bafff7413ba1ca51,1,1,1,0,0,1,0,88,88,14,0,0,0,0,0
025af9f421eb4444942e25e0e052abd2,1,1,1,0,0,1,0,88,88,11,0,0,0,0,0
a755ae2be8c94541ab60508d61815906,1,1,1,0,0,1,0,87,87,13,0,0,0,0,0
c9610ce132af4f9cb9cd7918eafcd1bd,1,1,1,0,0,1,0,85,85,22,0,0,0,0,0
4c274cf0c12f4a319b049a8730b22e1a,1,1,1,0,0,1,0,85,85,17,0,0,0,0,0
1f9a2bca55fc43aebfd66ec6a929221d,1,1,1,0,0,1,0,85,85,13,0,0,0,0,0


