#=================================================================
# Freeform
# Date: May 12 2019 - May 25 2019
"# Segments: Vtr: Non-Microsoft Traffic, Exclude Revenue > 10000, Market - EN-US"
#=================================================================


##############################################
# Freeform Table
##############################################
,Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit),Delocalized O365 Home (Visit)
7bf98829d8134fb8bda9b42dace802b3,0,1,0,0,1,7,7,1,0,0,0,0,0
93f16e0a7fe04d7ab847d7c4660a8535,0,1,0,0,1,7,7,1,0,0,0,0,0
f2a9051b2e8946359898784db5918b5a,0,1,0,0,1,7,7,1,0,0,0,0,0
da91f3c72d9f483fb2f6dcdfb996ee23,0,1,0,0,1,7,7,1,0,0,0,0,0
b80807b2e8634f45a5489517330afaa3,0,1,0,0,1,7,7,1,0,0,0,0,0
fa16aa92670b4b0c80977764ecc8639b,0,1,0,0,1,7,7,1,0,0,0,0,0
f8a589b7c38c445394d869ba5938ad7d,0,1,0,0,1,7,7,1,0,0,0,0,0
07452021965040cdbc871e6d59d5653e,0,1,0,0,1,7,7,1,0,0,0,0,0
6cdd86d246df4bf094895f8247cf2c23,0,1,0,0,1,7,7,1,0,0,0,0,0
8fc907e6c80149ac97c8eaee985c8ea9,0,1,0,0,1,7,7,1,0,0,0,0,0
088e8e8a8e3a4ecc835eedd8c8b5f03d,0,1,0,0,1,7,7,1,0,0,0,0,0
8d5683d355fb4969ad5acf97dea4f54f,0,1,0,0,1,7,7,1,0,0,0,0,0
9617f6bf6609459f879e3653fb33cfda,0,1,0,0,1,7,7,1,0,0,0,0,0
2aca1dfeefae46adadf51f8a0f19089d,0,1,0,0,1,7,7,1,0,0,0,0,0
0850f3c70d8142fc86a29bec0f0427b7,0,1,0,0,1,7,7,1,0,0,0,0,0
7c9e2b5f875f469eb0308d0369ba52b2,0,1,0,0,1,7,7,1,0,0,0,0,0
d425042ad2e74cc78cb4dd5d55c2f507,0,1,0,0,1,7,7,1,0,0,0,0,0
b2499f887d5847ff8aa1420849b84e81,0,1,0,0,1,7,7,1,0,0,0,0,0
e49af1b45e714663b0219fd3e0c884aa,0,1,0,0,1,7,7,1,0,0,0,0,0
99b7a84e6ed74f1ebf2aa7d1d36216de,0,1,0,0,1,7,7,1,0,0,0,0,0
54fb137c62854cd6ab54bd9b3252f760,0,1,0,0,1,7,7,1,0,0,0,0,0
d12b14d66ee7fb418595d52e2103ed93,0,1,0,0,1,7,7,1,0,0,0,0,0
3f381043b76c4f7aa0c491f7936f6054,0,1,0,0,1,7,7,1,0,0,0,0,0
8dcc0d2440d84a8fafd087aa55df3f38,0,1,0,0,1,7,7,2,0,0,0,0,0
a17e1f95827f4f639f9c950aa2e60500,0,1,0,0,1,7,7,2,0,0,0,0,0
d459ba59cff2428c9f2aaffa455f780c,0,1,0,0,1,7,7,2,0,0,0,0,0
03a06f2a8004447c8b34a6da2a859bf1,0,1,0,0,1,7,7,2,0,0,0,0,0
16d9953707f44c92bf2a66a0188fb4a7,0,1,0,0,1,7,7,2,0,0,0,0,0
1a037709161a4bd6800063d290bb1b9f,0,1,0,0,1,7,7,2,0,0,0,0,0
2cfa4090966a4511abafd55b06570662,0,1,0,0,1,7,7,2,0,0,0,0,0
1fe0769d742d423383cdbf4ef983a1e5,0,1,0,0,1,7,7,2,0,0,0,0,0
75ad1559df4c495ca2a6b5cfadfe1bc2,0,1,0,0,1,7,7,2,0,0,0,0,0
24e7301fd33042ac84bc8ebff84a207a,0,1,0,0,1,7,7,2,0,0,0,0,0
44933804039a485fa39cff08c25c8315,0,1,0,0,1,7,7,2,0,0,0,0,0
3da1efbfd45645b59e876bbafa37c827,0,1,0,0,1,7,7,2,0,0,0,0,0
1863492aa6724dbeb65dfd2edf47f6ee,0,1,0,0,1,7,7,2,0,0,0,0,0
794fea4b12c4486a8b9bfc7615c4766f,0,1,0,0,1,7,7,2,0,0,0,0,0
e110030b534c4d198bd9cfc13fee84df,0,1,0,0,1,7,7,2,0,0,0,0,0
7ab8684d9d80408cb86482f9bde1c1cf,0,1,0,0,1,7,7,2,0,0,0,0,0
7272a616e6824ff48cc6d9e9a0051f51,0,1,0,0,1,7,7,2,0,0,0,0,0
fec3865210744c85b9d35ec7f57818c2,0,1,0,0,1,7,7,2,0,0,0,0,0
b2009f02cb194fc0a16c74e050ecfcc9,0,1,0,0,1,7,7,2,0,0,0,0,0
37545f2bb93848618e9b75ad028d6574,0,1,0,0,1,7,7,2,0,0,0,0,0
d11288e1b2bf4e12a30577b8d44ca407,0,1,0,0,1,7,7,2,0,0,0,0,0
cb0e16c997a14d9cb14890a7dddefa12,0,1,0,0,1,7,7,2,0,0,0,0,0
723b8dac01c642c09342d99e74e8812e,0,1,0,0,1,7,7,2,0,0,0,0,0
1b7fb72414b7473bb6c62100057d54af,0,1,0,0,1,7,7,2,0,0,0,0,0
4c81b51fbcd5433eb67ec4e1397c10de,0,1,0,0,1,7,7,2,0,0,0,0,0
da340302929e4733aa4e858a37ef5dd5,0,1,0,0,1,7,7,2,0,0,0,0,0
bc46c8d09bf949399d92e8cc661b1ffa,0,1,0,0,1,7,7,2,0,0,0,0,0
a983fd4b9c9b44b79e40f1a630c3c39d,0,1,0,0,1,7,7,2,0,0,0,0,0
b8e64b3f7b864c91b9017887b0612376,0,1,0,0,1,7,7,3,0,0,0,0,0
cfaf9d5070314c3ea9dce2fe465d178a,0,1,0,0,1,7,7,3,0,0,0,0,0
09c23af8abc342a3a3927a23348d44b8,0,1,0,0,1,7,7,3,0,0,0,0,0
e908cbca0d394bf69493a7510e01b385,0,1,0,0,1,7,7,3,0,0,0,0,0
1d3f75fa7b8d4e53b44eb74824110b15,0,1,0,0,1,7,7,3,0,0,0,0,0
70ab939b96bd41e9af4cb08c10a5effc,0,1,0,0,1,7,7,3,0,0,0,0,0
6efb0d4a0e594174a438e639932a2aad,0,1,0,0,1,7,7,3,0,0,0,0,0
5ae8019ee07e44828ab075a1c66c9b0f,0,1,0,0,1,7,7,3,0,0,0,0,0
4f0866277a0c4cef8e0df96889cb2147,0,1,0,0,1,7,7,4,0,0,0,0,0
f7f31f91c33b4cea892f07b5b0e877cf,0,1,0,0,1,7,7,4,0,0,0,0,0
7b2d2caa00d342c9bded46a31f627e28,0,1,0,0,1,7,7,4,0,0,0,0,0
2953a7f4d342428fb2bba7734774916c,0,1,0,0,1,7,7,5,0,0,0,0,0
2b7848d3f86d449d918e217b4dec68f3,0,1,0,0,1,7,7,6,0,0,0,0,0
28f030a77c4249e5aacdaf745f380ab5,0,1,0,0,1,7,7,27,0,0,0,0,0
122d2db66f35460086ef497d69229159,0,1,0,0,1,8,2,2,0,0,0,0,0
aae76fb83ca146d4bde74663f454ab28,0,1,0,0,1,8,2,2,0,0,0,0,0
49c768deed8449a6a089973de50fe71d,0,1,0,0,1,8,2.6666666666666665,1,0,0,0,0,0
382f55323d42437497c6b715b7465c9e,0,1,0,0,1,8,2.6666666666666665,2,0,0,0,0,0
4d2409269a89434487f644b9023d221f,0,1,0,0,1,8,2.6666666666666665,4,0,0,0,0,0
5ecdaabae4d64771960f1a2aae0c9344,0,1,0,0,1,8,4,1,0,0,0,0,0
c340b69d77054d7c83322ad4f4d5048e,0,1,0,0,1,8,4,2,0,0,0,0,0
54f54086e86a4b1fb3af788496356df8,0,1,0,0,1,8,8,0,0,0,0,0,0
a9cb11bfaa464b5da0d9a3c17560bb00,0,1,0,0,1,8,8,0,0,0,0,0,0
90e79278ea89404bb786ff1b0a3804b9,0,1,0,0,1,8,8,0,0,0,0,0,0
42277e7496764641aec871dfb1e3f38e,0,1,0,0,1,8,8,1,0,0,0,0,0
dcc2245e71ed43ff93bd7bc8169fefe6,0,1,0,0,1,8,8,1,0,0,0,0,0
7dff5608c2cc451990923454ad215c24,0,1,0,0,1,8,8,1,0,0,0,0,0
ef118fe2e4054e74916f382814a452b0,0,1,0,0,1,8,8,1,0,0,0,0,0
eefe9c790e9f4e4a8363aaa2fe1ee956,0,1,0,0,1,8,8,1,0,0,0,0,0
90a7a17fc07f4cb490ffd5f879030914,0,1,0,0,1,8,8,1,0,0,0,0,0
c2f8149febfa4a28b1b09381cc35b11d,0,1,0,0,1,8,8,1,0,0,0,0,0
8c121de916e04bdeaa43fe204b1a2a8c,0,1,0,0,1,8,8,1,0,0,0,0,0
1e5448882ca84ebd889297621f5e7718,0,1,0,0,1,8,8,1,0,0,0,0,0
46bc8ca0d6d94d3a81ff9a8de39c32d8,0,1,0,0,1,8,8,1,0,0,0,0,0
0dc3d61d3947495bad7dc573667384f9,0,1,0,0,1,8,8,1,0,0,0,0,0
73511b7b6b0f48e8b21ccf8f65d874b8,0,1,0,0,1,8,8,1,0,0,0,0,0
9666820e2f7541aca28fc3f55d238bfd,0,1,0,0,1,8,8,1,0,0,0,0,0
d403aa18a7a34493b12432fc50b9cc5a,0,1,0,0,1,8,8,1,0,0,0,0,0
89915e90863d41aa9093fa21f63ebce8,0,1,0,0,1,8,8,1,0,0,0,0,0
e31c390fb31a3d47907a925c560ee9f5,0,1,0,0,1,8,8,1,0,0,0,0,0
76b6aa6e13c8497f9104f299ab4cdaf4,0,1,0,0,1,8,8,1,0,0,0,0,0
92b192aee0a24f229387374f1ca83e6e,0,1,0,0,1,8,8,1,0,0,0,0,0
cb737abdeaeb4a6cb378de4527abbe59,0,1,0,0,1,8,8,1,0,0,0,0,0
50a30fb42a9b4039908efdd8867b1764,0,1,0,0,1,8,8,1,0,0,0,0,0
cc11cb1518074052a92033478cfe48b9,0,1,0,0,1,8,8,1,0,0,0,0,0
85cf24ae10434c98ad50d21c6d6a716a,0,1,0,0,1,8,8,1,0,0,0,0,0
8848ba3804bb4c29a91b10f89bf32a64,0,1,0,0,1,8,8,1,0,0,0,0,0
42a24293ce304a3fb791531e5498bd21,0,1,0,0,1,8,8,1,0,0,0,0,0
b311655fc2904680bb18031d9ea5ab63,0,1,0,0,1,8,8,1,0,0,0,0,0
d691f33a608241669070bdc2a4c32667,0,1,0,0,1,8,8,1,0,0,0,0,0
64b16bda05a149f998555c33cd7cc3f8,0,1,0,0,1,8,8,1,0,0,0,0,0
0fe983b0ff1347619487b3a3c470ea2a,0,1,0,0,1,8,8,1,0,0,0,0,0
c6aa118de93b47ef8c9738238f7dc393,0,1,0,0,1,8,8,1,0,0,0,0,0
67e4ee5e988e4e7a996c3b30d54e77cc,0,1,0,0,1,8,8,1,0,0,0,0,0
1743e4c2f91542dd9cb5cf1cd7353180,0,1,0,0,1,8,8,1,0,0,0,0,0
082178c6051c4d84a4e85d7ae58fca68,0,1,0,0,1,8,8,1,0,0,0,0,0
1f59c7026e6048a299a092aa3c901d02,0,1,0,0,1,8,8,1,0,0,0,0,0
e816ccf9cb584836becca7eca1acd4b2,0,1,0,0,1,8,8,2,0,0,0,0,0
f8effb3691bb4240af365dd28ac2658d,0,1,0,0,1,8,8,2,0,0,0,0,0
305ffd7bcb96441295ddd91abf5cbde1,0,1,0,0,1,8,8,2,0,0,0,0,0
d5e6305885104a988ecb307e43d649b5,0,1,0,0,1,8,8,2,0,0,0,0,0
fdb6d85e3be244d6b0d1a0093d996c2d,0,1,0,0,1,8,8,2,0,0,0,0,0
ab0d186831264f35a62c01449d9aaee1,0,1,0,0,1,8,8,2,0,0,0,0,0
8c13a3b6ec7c42b4984000cbdd064fb1,0,1,0,0,1,8,8,2,0,0,0,0,0
2c6b91f6b3a14b628bcb93622b566d65,0,1,0,0,1,8,8,2,0,0,0,0,0
7a21a92486df48749f854e5ec2b27ecd,0,1,0,0,1,8,8,2,0,0,0,0,0
1556906b72ec4812a2fccec0365d2015,0,1,0,0,1,8,8,2,0,0,0,0,0
17b50f939d73481aa34f6c6e559224fe,0,1,0,0,1,8,8,2,0,0,0,0,0
499b09c9ea9944f0a1553d85860fba0e,0,1,0,0,1,8,8,2,0,0,0,0,0
aa7cc89061554e4bab8be11547700446,0,1,0,0,1,8,8,2,0,0,0,0,0
6c2cf16f8b734d6c885a213884e58209,0,1,0,0,1,8,8,2,0,0,0,0,0
57663c2687cb41b7b8063236f6aaf3de,0,1,0,0,1,8,8,2,0,0,0,0,0
0132e75abefc45399bfece61bbcf8376,0,1,0,0,1,8,8,2,0,0,0,0,0
5090fd11f18b411e84df97029639c8e6,0,1,0,0,1,8,8,2,0,0,0,0,0
db3ce3007a774a32830e638cc412d3e7,0,1,0,0,1,8,8,2,0,0,0,0,0
05dce5e412a6473a94f57804a7c3a611,0,1,0,0,1,8,8,2,0,0,0,0,0
0fc78a32eff6466abf1824fb6a8a3ae8,0,1,0,0,1,8,8,2,0,0,0,0,0


